user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
5,20260114_125417,A,2,level2,2026-01-14T12:56:24.688090Z,ball_spawn,system,NA,NA,561,-20,1241,901,835,754,3.41,125.914,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:29.685185Z,overlap_start,system,NA,NA,241,794,261,872,835,754,3.761,47.243,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:29.990184Z,ball_hit,human,NA,NA,292,841,288,844,835,754,4.227,40.793,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:29.995000Z,ball_spawn,system,NA,NA,858,-20,288,844,835,754,3.448,125.449,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:30.003959Z,shot,human,NA,NA,858,-20,288,844,835,754,3.448,125.449,1,,4.555971633983344,28.8,0
5,20260114_125417,A,2,level2,2026-01-14T12:56:30.006384Z,success,human,NA,NA,858,-20,288,844,835,754,3.448,125.449,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:30.008628Z,overlap_end,system,NA,NA,856,-17,290,842,835,754,3.448,125.449,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:34.814397Z,overlap_start,system,NA,NA,210,777,168,848,835,754,3.189,118.265,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.089444Z,shot,human,NA,NA,185,819,168,847,835,754,3.189,118.265,0,5.097234010696411,32.58365695875091,28.8,0
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.093435Z,miss,human,NA,NA,185,819,168,847,835,754,3.189,118.265,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.547521Z,shot,human,NA,NA,146,895,218,870,835,754,3.189,118.265,0,0.45827317237854004,76.57739215651729,28.8,0
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.552337Z,miss,human,NA,NA,146,895,218,870,835,754,3.189,118.265,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.613069Z,overlap_end,system,NA,NA,137,909,213,871,835,754,3.189,118.265,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.885768Z,ball_miss,system,NA,NA,117,954,178,880,835,754,3.1,115.005,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.890374Z,ball_spawn,system,NA,NA,243,-20,178,880,835,754,2.828,135.0,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:35.969529Z,unoverlap_shot,human,NA,NA,235,-12,169,884,835,754,2.787,134.146,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:42.632235Z,overlap_start,system,NA,NA,56,774,48,856,835,754,2.085,73.559,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:43.124756Z,ball_hit,human,NA,NA,63,830,77,840,835,754,2.063,75.755,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:43.130024Z,ball_spawn,system,NA,NA,1186,-20,77,840,835,754,2.828,135.0,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:43.138719Z,shot,human,NA,NA,1186,-20,77,840,835,754,2.828,135.0,1,7.579061985015869,17.124729825170782,28.8,0
5,20260114_125417,A,2,level2,2026-01-14T12:56:43.141153Z,success,human,NA,NA,1186,-20,77,840,835,754,2.828,135.0,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:43.143311Z,overlap_end,system,NA,NA,1184,-18,77,838,835,754,2.828,135.0,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:49.146419Z,overlap_start,system,NA,NA,594,690,578,768,835,754,2.264,117.967,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:49.538850Z,ball_hit,human,NA,NA,575,734,578,720,835,754,2.349,121.642,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:49.544455Z,ball_spawn,system,NA,NA,700,-20,578,720,835,754,2.828,45.0,,,,,
5,20260114_125417,A,2,level2,2026-01-14T12:56:49.553341Z,shot,human,NA,NA,700,-20,578,720,835,754,2.828,45.0,1,6.414072751998901,13.910138803482115,28.8,0
