user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Agent Dominant_40,R1,2026-09-08T10:08:23.706443Z,flight_spawn,1,811,-20,761,593,1410,701,615.53,938.3,657.7,system,NA,0.604,3.43,125.63,0.0,0.0,0.0,0.0
Agent Dominant_40,R1,2026-09-08T10:16:26.935403Z,agent_signal,1,621,352,866,754,514,566,470.81,239.78,399.09,agent,i_can,0.337,3.43,145.33,129.41,180.0,76.24,0.0
Agent Dominant_40,R1,2026-09-08T10:16:26.951878Z,behavior_monitor,1,621,352,866,754,516,566,470.81,239.03,397.6,system,NA,0.337,3.43,145.33,129.41,180.0,99.11,0.0
Agent Dominant_40,R1,2026-09-08T10:16:27.461322Z,behavior_monitor,1,523,377,800,754,526,566,467.14,189.13,332.2,system,NA,0.288,3.43,161.76,129.41,180.0,99.11,180.0
Agent Dominant_40,R1,2026-09-08T10:16:27.970946Z,behavior_monitor,1,434,418,770,757,475,566,477.4,153.89,351.11,system,NA,0.244,3.43,163.65,0.0,90.0,99.11,180.0
Agent Dominant_40,R1,2026-09-08T10:16:28.481618Z,behavior_monitor,1,334,447,722,780,425,566,511.76,149.79,366.67,system,NA,0.226,3.43,163.65,136.44,153.77,99.11,180.0
Agent Dominant_40,R1,2026-09-08T10:16:28.992018Z,behavior_monitor,1,237,473,660,811,374,566,541.01,165.5,376.23,system,NA,0.234,3.43,173.33,136.75,153.83,99.11,180.0
Agent Dominant_40,R1,2026-09-08T10:16:29.502417Z,behavior_monitor,1,146,515,597,841,324,566,556.73,184.71,388.21,system,NA,0.249,3.43,147.86,135.5,155.56,99.11,180.0
Agent Dominant_40,R1,2026-09-08T10:16:30.013470Z,behavior_monitor,1,79,590,533,868,272,581,531.92,193.23,387.58,system,NA,0.266,3.43,119.66,137.03,159.13,169.61,125.75
Agent Dominant_40,R1,2026-09-08T10:16:30.525349Z,behavior_monitor,1,31,644,468,892,222,639,502.51,191.2,352.54,system,NA,0.276,2.15,21.18,136.75,159.63,169.61,125.75
