user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
9,20260115_074351,B,1,level1,2026-01-15T07:43:51.654036Z,ball_spawn,system,NA,NA,529,-20,725,806,835,754,2.828,135.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:00.590013Z,overlap_start,system,NA,NA,269,680,239,758,835,754,3.375,36.34,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:01.540570Z,overlap_end,system,NA,NA,448,792,367,815,835,754,3.774,32.005,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:02.916897Z,ball_miss,system,NA,NA,696,954,554,874,835,754,3.774,32.005,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:02.921909Z,ball_spawn,system,NA,NA,683,-20,554,874,835,754,3.089,130.345,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:08.709301Z,overlap_start,system,NA,NA,156,780,191,856,835,754,2.542,67.857,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:09.221980Z,ball_hit,human,NA,NA,186,848,165,856,835,754,2.486,71.274,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:09.228058Z,ball_spawn,system,NA,NA,877,-20,165,856,835,754,2.828,135.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:09.238894Z,shot,human,NA,NA,877,-20,165,856,835,754,2.828,135.0,1,,22.54342844475522,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:09.241618Z,success,human,NA,NA,877,-20,165,856,835,754,2.828,135.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:09.243905Z,overlap_end,system,NA,NA,874,-18,165,856,835,754,2.828,135.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:14.008828Z,overlap_start,system,NA,NA,263,544,245,625,835,754,2.894,136.288,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:14.652064Z,ball_hit,human,NA,NA,191,618,204,605,835,754,2.57,128.901,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:14.657705Z,ball_spawn,system,NA,NA,100,-20,204,605,835,754,2.902,133.567,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:14.666879Z,shot,human,NA,NA,100,-20,204,605,835,754,2.902,133.567,1,5.430089950561523,17.831107825980304,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:14.669535Z,success,human,NA,NA,100,-20,204,605,835,754,2.902,133.567,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:14.671575Z,overlap_end,system,NA,NA,98,-17,201,605,835,754,2.902,133.567,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:18.643134Z,overlap_start,system,NA,NA,79,474,61,556,835,754,2.104,91.992,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:19.458383Z,ball_hit,human,NA,NA,99,572,85,569,835,754,2.444,59.361,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:19.462525Z,ball_spawn,system,NA,NA,952,-20,85,569,835,754,2.92,46.767,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:19.472049Z,shot,human,NA,NA,952,-20,85,569,835,754,2.92,46.767,1,4.8063271045684814,14.71357022478825,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:19.474804Z,success,human,NA,NA,952,-20,85,569,835,754,2.92,46.767,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:19.477250Z,overlap_end,system,NA,NA,954,-17,87,571,835,754,2.92,46.767,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:27.217407Z,ball_miss,system,NA,NA,1389,952,743,603,835,754,2.152,81.237,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:27.223180Z,ball_spawn,system,NA,NA,1061,-20,743,603,835,754,2.828,45.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:31.874641Z,overlap_start,system,NA,NA,1276,528,1313,602,835,754,2.418,124.181,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:32.577704Z,shot,human,NA,NA,1256,608,1236,645,835,754,2.114,71.078,0,13.116107940673828,42.113433195615386,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:32.581841Z,miss,human,NA,NA,1256,608,1236,645,835,754,2.114,71.078,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:32.982176Z,ball_hit,human,NA,NA,1273,656,1270,676,835,754,2.132,69.764,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:32.986686Z,ball_spawn,system,NA,NA,1277,-20,1270,676,835,754,3.043,48.915,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:32.995825Z,shot,human,NA,NA,1277,-20,1270,676,835,754,3.043,48.915,1,0.40767502784729004,20.16121073928478,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:32.998288Z,success,human,NA,NA,1277,-20,1270,676,835,754,3.043,48.915,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:33.000417Z,overlap_end,system,NA,NA,1279,-17,1272,677,835,754,3.199,45.815,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:37.769985Z,overlap_start,system,NA,NA,1029,626,1029,710,835,754,2.952,129.014,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:38.332181Z,ball_hit,human,NA,NA,968,700,952,710,835,754,2.952,129.014,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:38.337792Z,ball_spawn,system,NA,NA,158,-20,952,710,835,754,2.828,45.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:38.347287Z,shot,human,NA,NA,158,-20,952,710,835,754,2.828,45.0,1,5.350008010864258,19.22197119702111,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:38.349825Z,success,human,NA,NA,158,-20,952,710,835,754,2.828,45.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:38.352230Z,overlap_end,system,NA,NA,161,-18,949,710,835,754,2.828,45.0,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:43.681405Z,overlap_start,system,NA,NA,857,610,904,677,835,754,2.12,70.631,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.177111Z,shot,human,NA,NA,876,666,892,695,835,754,2.014,83.21,0,5.8431501388549805,33.00106468494701,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.182019Z,miss,human,NA,NA,876,666,892,695,835,754,2.014,83.21,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.600326Z,ball_hit,human,NA,NA,890,716,889,712,835,754,2.119,70.71,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.605937Z,ball_spawn,system,NA,NA,397,-20,889,712,835,754,2.943,132.806,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.614469Z,shot,human,NA,NA,397,-20,889,712,835,754,2.943,132.806,1,0.42498779296875,3.7914573422246622,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.616904Z,success,human,NA,NA,397,-20,889,712,835,754,2.943,132.806,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:44.619052Z,overlap_end,system,NA,NA,395,-17,889,712,835,754,2.943,132.806,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:50.218032Z,overlap_start,system,NA,NA,248,694,248,777,835,754,2.224,103.879,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:50.879129Z,ball_hit,human,NA,NA,239,776,220,777,835,754,2.175,96.95,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:50.883903Z,ball_spawn,system,NA,NA,342,-20,220,777,835,754,2.908,46.549,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:50.892261Z,shot,human,NA,NA,342,-20,220,777,835,754,2.908,46.549,1,6.2788002490997314,18.973138472398155,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:50.894848Z,success,human,NA,NA,342,-20,220,777,835,754,2.908,46.549,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:50.896967Z,overlap_end,system,NA,NA,343,-17,220,777,835,754,2.908,46.549,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:56.722333Z,overlap_start,system,NA,NA,1025,708,979,777,835,754,3.003,44.671,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:57.232712Z,ball_hit,human,NA,NA,1070,769,1048,777,835,754,2.591,54.583,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:57.237158Z,ball_spawn,system,NA,NA,480,-20,1048,777,835,754,3.592,123.836,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:57.245664Z,shot,human,NA,NA,480,-20,1048,777,835,754,3.592,123.836,1,6.353595733642578,22.937620936301897,28.8,0
9,20260115_074351,B,1,level1,2026-01-15T07:44:57.248262Z,success,human,NA,NA,480,-20,1048,777,835,754,3.592,123.836,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:44:57.250302Z,overlap_end,system,NA,NA,479,-17,1051,777,835,754,3.592,123.836,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:45:02.757515Z,ball_miss,system,NA,NA,274,952,648,777,835,754,3.142,71.707,,,,,
9,20260115_074351,B,1,level1,2026-01-15T07:45:02.760010Z,ball_spawn,system,NA,NA,913,-20,648,777,835,754,2.828,135.0,,,,,
