user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Negotiation_12,R1,2026-08-24T06:27:18.680872Z,flight_spawn,1,400,-20,881,910,1044,750,1047.05,1004.51,227.99,system,NA,0.49,2.83,135.0,0.0,90.0,0.0,54.25
Negotiation_12,R1,2026-08-24T06:34:40.817737Z,human_signal,1,214,109,1029,654,292,650,979.89,545.99,737.25,human,your_turn,0.358,2.83,160.04,0.0,-90.0,138.63,-125.75
Negotiation_12,R1,2026-08-24T06:34:40.819575Z,behavior_monitor,1,214,109,1029,654,292,650,979.89,545.99,737.25,system,NA,0.358,2.83,160.04,0.0,-90.0,130.47,-125.75
Negotiation_12,R1,2026-08-24T06:34:40.820042Z,human_signal,1,212,110,1029,654,292,650,981.11,545.33,737.25,human,your_turn,0.357,2.83,160.04,0.0,-90.0,130.47,-125.75
Negotiation_12,R1,2026-08-24T06:34:41.322020Z,behavior_monitor,1,130,117,1029,639,247,588,1039.66,485.3,783.62,system,NA,0.318,2.83,178.88,87.26,-90.0,150.04,-125.75
Negotiation_12,R1,2026-08-24T06:34:41.829466Z,behavior_monitor,1,60,154,1011,577,202,565,1041.02,435.42,809.15,system,NA,0.295,2.83,103.96,138.23,-118.67,87.67,180.0
Negotiation_12,R1,2026-08-24T06:34:42.335234Z,behavior_monitor,1,37,236,986,527,158,565,991.95,350.56,829.21,system,NA,0.261,2.83,103.96,0.0,-90.0,87.67,180.0
Negotiation_12,R1,2026-08-24T06:34:42.844338Z,behavior_monitor,1,26,310,975,509,113,565,969.72,270.07,863.6,system,NA,0.218,2.03,43.16,134.24,-132.95,87.67,180.0
Negotiation_12,R1,2026-08-24T06:34:42.995346Z,agent_signal,1,42,324,957,495,99,565,930.29,248.4,860.17,agent,i_can,0.211,2.03,43.16,144.58,-146.81,93.15,180.0
Negotiation_12,R1,2026-08-24T06:34:43.349938Z,behavior_monitor,1,64,356,963,491,68,566,909.21,209.36,897.97,system,NA,0.187,2.03,95.87,129.41,0.0,87.67,180.0
Negotiation_12,R1,2026-08-24T06:34:43.855212Z,behavior_monitor,1,38,411,998,480,24,566,963.0,156.1,978.18,system,NA,0.139,2.03,116.9,35.2,-90.0,87.67,180.0
Negotiation_12,R1,2026-08-24T06:34:44.363197Z,behavior_monitor,1,39,469,1001,479,20,565,963.01,97.38,985.7,system,NA,0.092,2.03,73.74,48.92,0.0,0.0,-90.0
