user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Agent Dominant_25,R1,2026-09-02T06:31:32.972206Z,flight_spawn,1,1291,-20,361,627,530,565,1133.15,960.82,179.31,system,NA,0.459,2.83,135.0,0.0,-155.27,0.0,180.0
Agent Dominant_25,R1,2026-09-02T06:38:46.382333Z,agent_signal,1,588,365,706,420,612,566,130.53,203.26,174.14,agent,your_turn,0.609,2.83,141.46,129.41,180.0,76.24,180.0
Agent Dominant_25,R1,2026-09-02T06:38:46.399226Z,behavior_monitor,1,588,365,706,420,611,566,130.53,203.14,174.66,system,NA,0.609,2.83,141.46,129.41,180.0,57.18,180.0
Agent Dominant_25,R1,2026-09-02T06:38:46.908416Z,behavior_monitor,1,507,380,651,417,583,566,148.61,200.71,164.48,system,NA,0.575,2.83,164.66,134.14,-164.74,57.18,180.0
Agent Dominant_25,R1,2026-09-02T06:38:47.419478Z,behavior_monitor,1,426,401,586,418,569,566,160.12,218.91,149.12,system,NA,0.578,2.83,168.02,134.38,160.75,30.93,122.86
Agent Dominant_25,R1,2026-09-02T06:38:47.931137Z,behavior_monitor,1,341,415,525,455,558,566,188.34,264.79,116.12,system,NA,0.584,2.83,177.01,137.11,151.26,76.24,180.0
Agent Dominant_25,R1,2026-09-02T06:38:48.443559Z,behavior_monitor,1,257,432,461,471,555,566,207.55,326.75,133.77,system,NA,0.612,2.83,152.33,129.41,180.0,76.24,180.0
Agent Dominant_25,R1,2026-09-02T06:38:48.953590Z,behavior_monitor,1,200,492,395,477,516,566,194.79,324.12,150.95,system,NA,0.625,2.83,123.64,136.8,159.47,84.46,168.08
Agent Dominant_25,R1,2026-09-02T06:38:49.465177Z,behavior_monitor,1,132,541,333,511,477,565,203.48,346.2,153.95,system,NA,0.63,2.83,149.2,140.18,141.01,76.24,180.0
Agent Dominant_25,R1,2026-09-02T06:38:49.975203Z,behavior_monitor,1,58,573,278,557,438,568,220.58,379.38,159.81,system,NA,0.632,2.83,169.25,140.65,140.05,76.24,180.0
Agent Dominant_25,R1,2026-09-02T06:38:50.485774Z,behavior_monitor,1,47,589,222,602,399,584,175.65,351.7,177.28,system,NA,0.667,1.75,17.56,140.37,142.9,130.47,125.75
Agent Dominant_25,R1,2026-09-02T06:38:50.997450Z,behavior_monitor,1,97,603,162,639,369,595,74.16,272.05,211.41,system,NA,0.786,1.75,15.14,138.23,156.7,0.0,180.0
Agent Dominant_25,R1,2026-09-02T06:38:51.235531Z,shot_miss,1,117,616,132,646,369,595,33.99,253.18,242.78,human,NA,0.882,1.75,16.54,129.41,180.0,0.0,180.0
