user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Agent Dominant_25,2026-09-02T06:31:32.965704Z,2026-09-02T06:54:32.998482Z,98,22,0.492,0.595,120,0,120,5,6,
