user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
1,20260114_054543,A,3,level3,2026-01-14T05:50:15.216907Z,ball_spawn,system,NA,NA,460,-20,547,845,835,754,2.828,135.0,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:20.285985Z,overlap_start,system,NA,NA,131,578,168,652,835,754,2.006,85.605,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:20.627482Z,ball_hit,human,NA,NA,135,616,132,629,835,754,2.006,85.605,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:20.629623Z,ball_spawn,system,NA,NA,424,-20,132,629,835,754,2.828,45.0,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:20.633615Z,shot,human,NA,NA,424,-20,132,629,835,754,2.828,45.0,1,,13.766386663389396,28.8,0
1,20260114_054543,A,3,level3,2026-01-14T05:50:20.635004Z,success,human,NA,NA,424,-20,132,629,835,754,2.828,45.0,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:20.636280Z,overlap_end,system,NA,NA,427,-18,131,628,835,754,2.828,45.0,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:28.884088Z,ball_miss,system,NA,NA,1249,954,1149,674,835,754,2.045,78.014,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:28.891244Z,ball_spawn,system,NA,NA,1383,-20,1149,674,835,754,3.479,54.914,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:31.827388Z,overlap_start,system,NA,NA,1162,472,1119,543,835,754,3.822,131.839,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:32.098721Z,ball_hit,human,NA,NA,1128,515,1123,510,835,754,3.822,131.839,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:32.104012Z,ball_spawn,system,NA,NA,429,-20,1123,510,835,754,3.57,55.924,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:32.113213Z,shot,human,NA,NA,429,-20,1123,510,835,754,3.57,55.924,1,11.471221923828125,6.731788093505151,28.8,0
1,20260114_054543,A,3,level3,2026-01-14T05:50:32.115723Z,success,human,NA,NA,429,-20,1123,510,835,754,3.57,55.924,,,,,
1,20260114_054543,A,3,level3,2026-01-14T05:50:32.117861Z,overlap_end,system,NA,NA,430,-17,1123,508,835,754,3.57,55.924,,,,,
