user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Human Dominant_16,2026-08-25T02:22:56.720008Z,2026-08-25T02:44:50.858947Z,88,32,0.333,0.583,240,240,0,1,6,
