user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Human Dominant_6,2026-08-21T02:10:25.557123Z,2026-08-21T02:44:58.352580Z,89,31,0.475,0.554,160,160,0,4,6,
