user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Human Dominant_31,R1,2026-09-03T08:02:27.017240Z,flight_spawn,1,1169,-20,1271,414,412,910,445.8,1199.59,992.31,system,NA,0.729,2.83,135.0,0.0,0.0,0.0,180.0
Human Dominant_31,R1,2026-09-03T08:09:10.286367Z,human_signal,1,1073,186,1127,754,442,647,570.46,781.33,692.59,human,i_can,0.578,2.83,105.29,0.0,0.0,130.47,-54.25
Human Dominant_31,R1,2026-09-03T08:09:10.302372Z,behavior_monitor,1,1073,186,1127,754,443,645,570.46,779.75,691.84,system,NA,0.578,2.83,105.29,0.0,0.0,97.85,-54.25
Human Dominant_31,R1,2026-09-03T08:09:10.813135Z,behavior_monitor,1,1063,268,1121,734,472,605,469.81,680.36,662.71,system,NA,0.592,2.83,84.9,134.5,-105.81,97.85,-54.25
Human Dominant_31,R1,2026-09-03T08:09:11.322292Z,behavior_monitor,1,1070,353,1108,668,485,586,317.83,630.06,628.23,system,NA,0.665,2.83,55.88,129.41,-90.0,0.0,-54.25
Human Dominant_31,R1,2026-09-03T08:09:11.834388Z,behavior_monitor,1,1142,399,1108,602,489,581,206.19,678.01,619.17,system,NA,0.767,2.83,30.95,129.41,-90.0,130.47,-54.25
Human Dominant_31,R1,2026-09-03T08:09:12.344711Z,behavior_monitor,1,1194,467,1141,541,528,566,90.97,672.69,612.82,system,NA,0.881,2.83,57.92,141.76,-53.24,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:12.701706Z,shot_hit,1,1197,524,1181,515,555,565,19.04,643.5,627.29,human,NA,0.971,2.83,108.34,129.41,0.0,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:12.702154Z,flight_spawn,2,650,-20,1181,515,555,565,753.71,593.53,627.29,system,NA,0.441,3.06,49.13,129.41,0.0,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:14.434735Z,human_signal,2,872,183,1108,626,661,566,502.22,436.67,451.22,human,i_can,0.465,3.06,4.82,129.41,180.0,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:14.451391Z,behavior_monitor,2,872,183,1108,626,662,566,502.22,436.21,450.26,system,NA,0.465,3.06,4.82,129.41,180.0,57.18,0.0
Human Dominant_31,R1,2026-09-03T08:09:14.963032Z,behavior_monitor,2,952,210,1042,616,691,566,416.38,441.53,354.39,system,NA,0.515,3.06,36.08,138.41,-157.27,57.18,0.0
Human Dominant_31,R1,2026-09-03T08:09:15.472670Z,behavior_monitor,2,1014,279,1055,600,704,566,323.81,422.75,352.57,system,NA,0.566,3.06,57.96,139.19,-45.88,0.0,-86.97
Human Dominant_31,R1,2026-09-03T08:09:15.982478Z,behavior_monitor,2,1070,351,1095,540,724,566,191.04,407.83,372.11,system,NA,0.681,3.06,34.9,141.45,-59.31,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:16.492642Z,behavior_monitor,2,1160,377,1125,476,763,566,105.46,439.89,373.26,system,NA,0.807,3.06,13.81,140.19,-63.82,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:17.000480Z,behavior_monitor,2,1247,398,1176,427,802,567,76.63,476.18,399.56,system,NA,0.861,3.06,13.81,137.14,-23.38,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:17.052221Z,shot_miss,2,1257,401,1183,424,806,567,77.52,480.38,402.95,human,NA,0.861,3.06,13.81,138.29,-20.64,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:17.509619Z,behavior_monitor,2,1331,426,1242,419,841,567,89.3,510.1,427.45,system,NA,0.851,3.06,57.88,129.41,0.0,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:18.019891Z,behavior_monitor,2,1346,511,1287,439,881,565,92.8,468.99,425.42,system,NA,0.835,3.06,104.34,150.94,39.39,76.24,0.0
Human Dominant_31,R1,2026-09-03T08:09:18.531330Z,behavior_monitor,2,1341,601,1299,501,919,583,107.38,421.56,388.63,system,NA,0.797,3.06,82.71,129.02,90.0,130.47,54.25
Human Dominant_31,R1,2026-09-03T08:09:18.871902Z,human_signal,2,1346,661,1299,545,945,619,124.83,402.8,361.49,human,your_turn,0.763,3.06,83.01,129.16,90.0,130.47,54.25
Human Dominant_31,R1,2026-09-03T08:09:18.873043Z,human_signal,2,1346,664,1299,548,945,619,125.61,403.12,361.05,human,your_turn,0.762,3.06,83.01,129.16,90.0,130.47,54.25
Human Dominant_31,R1,2026-09-03T08:09:19.038671Z,behavior_monitor,2,1348,692,1299,567,962,642,133.35,388.86,345.31,system,NA,0.745,3.06,83.01,129.41,90.0,169.61,54.25
Human Dominant_31,R1,2026-09-03T08:09:19.540351Z,behavior_monitor,2,1407,752,1277,614,1012,712,189.75,397.04,282.5,system,NA,0.677,3.06,31.23,134.49,-164.21,169.61,54.25
Human Dominant_31,R1,2026-09-03T08:09:20.054115Z,behavior_monitor,2,1430,800,1215,583,1063,783,305.1,367.39,251.49,system,NA,0.546,2.23,134.7,136.26,-155.97,169.61,54.25
Human Dominant_31,R1,2026-09-03T08:09:20.565317Z,behavior_monitor,2,1377,832,1150,575,1113,827,343.3,264.2,254.92,system,NA,0.435,2.23,161.39,148.43,142.73,99.11,0.0
Human Dominant_31,R1,2026-09-03T08:09:21.076370Z,behavior_monitor,2,1313,853,1085,580,1163,848,355.66,149.47,278.89,system,NA,0.296,2.23,176.32,129.41,180.0,99.11,0.0
Human Dominant_31,R1,2026-09-03T08:09:21.587199Z,behavior_monitor,2,1247,858,1019,580,1213,852,359.09,33.77,334.63,system,NA,0.086,2.23,176.32,129.41,180.0,99.11,0.0
Human Dominant_31,R1,2026-09-03T08:09:21.706176Z,shot_hit,2,1229,859,1001,580,1213,855,359.87,16.11,347.02,agent,NA,0.043,2.23,176.32,129.41,180.0,99.11,180.0
Human Dominant_31,R1,2026-09-03T08:09:21.707131Z,flight_spawn,3,198,-20,1001,580,1213,855,1002.99,1340.65,347.02,system,NA,0.572,2.83,45.0,129.41,180.0,99.11,180.0
