user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
14,20260116_120543,B,1,level1,2026-01-16T12:05:43.845827Z,ball_spawn,system,NA,NA,1419,-20,671,696,835,754,2.828,45.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:50.766273Z,overlap_start,system,NA,NA,995,442,966,519,835,754,3.774,147.995,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:51.020791Z,ball_hit,human,NA,NA,950,470,959,486,835,754,3.774,147.995,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:51.026749Z,ball_spawn,system,NA,NA,1308,-20,959,486,835,754,3.279,127.582,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:51.036780Z,shot,human,NA,NA,1308,-20,959,486,835,754,3.279,127.582,1,,18.295399497574017,28.8,0
14,20260116_120543,B,1,level1,2026-01-16T12:05:51.039528Z,success,human,NA,NA,1308,-20,959,486,835,754,3.279,127.582,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:51.042011Z,overlap_end,system,NA,NA,1307,-17,958,483,835,754,3.279,127.582,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:54.538321Z,overlap_start,system,NA,NA,1065,517,1047,597,835,754,2.928,117.442,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:54.759344Z,ball_hit,human,NA,NA,1048,549,1057,570,835,754,2.928,117.442,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:54.764219Z,ball_spawn,system,NA,NA,593,-20,1057,570,835,754,3.134,129.647,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:54.772987Z,shot,human,NA,NA,593,-20,1057,570,835,754,3.134,129.647,1,3.7385449409484863,23.4207732817833,28.8,0
14,20260116_120543,B,1,level1,2026-01-16T12:05:54.775458Z,success,human,NA,NA,593,-20,1057,570,835,754,3.134,129.647,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:05:54.777548Z,overlap_end,system,NA,NA,591,-17,1057,568,835,754,3.134,129.647,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:00.930609Z,overlap_start,system,NA,NA,164,858,229,906,835,754,2.811,59.154,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:01.138130Z,shot,human,NA,NA,179,885,203,909,835,754,2.811,59.154,0,6.375765085220337,33.736214574234296,28.8,0
14,20260116_120543,B,1,level1,2026-01-16T12:06:01.142522Z,miss,human,NA,NA,179,885,203,909,835,754,2.811,59.154,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:01.542193Z,overlap_end,system,NA,NA,212,945,184,864,835,754,2.622,67.015,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:01.593362Z,ball_miss,system,NA,NA,216,952,191,859,835,754,2.781,60.195,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:01.597728Z,ball_spawn,system,NA,NA,360,-20,191,859,835,754,3.434,125.626,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:04.858070Z,overlap_start,system,NA,NA,251,515,263,595,835,754,2.837,79.699,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:05.115717Z,ball_hit,human,NA,NA,261,554,263,561,835,754,2.804,84.478,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:05.121731Z,ball_spawn,system,NA,NA,918,-20,263,561,835,754,2.828,135.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:05.131434Z,shot,human,NA,NA,918,-20,263,561,835,754,2.828,135.0,1,3.980609893798828,7.222895166015265,28.8,0
14,20260116_120543,B,1,level1,2026-01-16T12:06:05.133888Z,success,human,NA,NA,918,-20,263,561,835,754,2.828,135.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:05.136070Z,overlap_end,system,NA,NA,915,-18,263,559,835,754,2.828,135.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:07.756386Z,overlap_start,system,NA,NA,492,292,453,364,835,754,3.774,147.995,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:08.199097Z,ball_hit,human,NA,NA,412,342,431,349,835,754,3.774,147.995,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:08.204694Z,ball_spawn,system,NA,NA,748,-20,431,349,835,754,2.828,45.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:08.213689Z,shot,human,NA,NA,748,-20,431,349,835,754,2.828,45.0,1,3.0833940505981445,20.74648993424146,28.8,0
14,20260116_120543,B,1,level1,2026-01-16T12:06:08.216338Z,success,human,NA,NA,748,-20,431,349,835,754,2.828,45.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:08.218817Z,overlap_end,system,NA,NA,750,-18,429,349,835,754,2.828,45.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:13.392801Z,overlap_start,system,NA,NA,905,592,871,666,835,754,2.057,76.505,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:13.680814Z,ball_hit,human,NA,NA,918,624,900,636,835,754,2.308,60.047,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:13.685638Z,ball_spawn,system,NA,NA,697,-20,900,636,835,754,2.828,135.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:13.693916Z,shot,human,NA,NA,697,-20,900,636,835,754,2.828,135.0,1,5.481724977493286,21.53671816338253,28.8,0
14,20260116_120543,B,1,level1,2026-01-16T12:06:13.696300Z,success,human,NA,NA,697,-20,900,636,835,754,2.828,135.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:13.698453Z,overlap_end,system,NA,NA,696,-18,902,634,835,754,2.828,135.0,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:20.467393Z,overlap_start,system,NA,NA,99,780,148,844,835,754,2.217,64.426,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:20.805151Z,ball_hit,human,NA,NA,116,818,104,827,835,754,2.252,62.612,,,,,
14,20260116_120543,B,1,level1,2026-01-16T12:06:20.811981Z,ball_spawn,system,NA,NA,739,-20,104,827,835,754,3.146,50.527,,,,,
