user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
No Signal_36,2026-09-07T02:32:20.739453Z,2026-09-07T02:53:48.624180Z,83,37,0.5,0.527,0,0,0,12,6,
