user_id,round_id,round_start_time,round_end_time,round_duration,round_score,round_errors,human_accuracy,agent_accuracy,enemy_spawn_count,conflict_count,human_signal_count,agent_signal_count
No Signal_36,R1,2026-09-07T02:36:20.792379Z,2026-09-07T02:38:34.138670Z,133.35,14,6,0.545,0.5,20,1,0,0
No Signal_36,R2,2026-09-07T02:38:38.732144Z,2026-09-07T02:41:16.529748Z,157.8,12,8,0.5,0.615,20,1,0,0
No Signal_36,R3,2026-09-07T02:42:12.945023Z,2026-09-07T02:44:56.934458Z,163.99,15,5,0.364,0.611,20,2,0,0
No Signal_36,R4,2026-09-07T02:45:07.540107Z,2026-09-07T02:47:57.246315Z,169.71,13,7,0.375,0.455,20,5,0,0
No Signal_36,R5,2026-09-07T02:48:43.906607Z,2026-09-07T02:51:17.582472Z,153.68,12,8,0.571,0.471,20,2,0,0
No Signal_36,R6,2026-09-07T02:51:22.003260Z,2026-09-07T02:53:48.622951Z,146.62,17,3,0.8,0.542,20,1,0,0
