user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
No Signal_17,R1,2026-08-25T05:04:51.060004Z,flight_spawn,1,602,-20,749,453,1104,565,495.47,771.89,372.99,system,NA,0.609,3.31,52.82,0.0,0.0,0.0,180.0
No Signal_17,R1,2026-08-25T05:09:06.222323Z,shot_miss,1,1204,449,1143,442,658,566,61.88,558.24,500.15,human,NA,0.9,3.31,43.5,129.41,0.0,76.24,0.0
No Signal_17,R1,2026-08-25T05:09:09.156289Z,flight_missed,1,1291,955,1300,785,883,796,169.99,437.67,417.46,system,NA,0.72,3.31,96.09,139.13,68.46,128.38,53.76
No Signal_17,R1,2026-08-25T05:09:09.156942Z,flight_spawn,2,789,-20,1300,785,883,796,954.05,822.13,417.46,system,NA,0.463,3.29,127.38,139.13,68.46,128.38,53.76
No Signal_17,R1,2026-08-25T05:09:16.150180Z,flight_missed,2,66,953,736,824,368,789,681.4,343.44,369.08,system,NA,0.335,3.29,103.79,61.45,-46.23,126.21,117.62
No Signal_17,R1,2026-08-25T05:09:16.150907Z,flight_spawn,3,509,-20,736,824,368,789,874.25,821.42,369.08,system,NA,0.484,3.19,128.76,61.45,-46.23,126.21,117.62
No Signal_17,R1,2026-08-25T05:09:19.862942Z,shot_miss,3,764,505,801,463,628,565,55.63,149.01,200.55,human,NA,0.728,3.19,40.34,97.11,114.11,76.24,0.0
No Signal_17,R1,2026-08-25T05:09:24.060955Z,flight_missed,3,1253,952,1226,694,950,873,259.3,313.3,328.96,system,NA,0.547,3.19,112.64,0.0,90.0,130.47,54.25
No Signal_17,R1,2026-08-25T05:09:24.061808Z,flight_spawn,4,1374,-20,1226,694,950,873,729.47,989.35,328.96,system,NA,0.576,3.55,124.28,0.0,90.0,130.47,54.25
No Signal_17,R1,2026-08-25T05:09:26.976602Z,shot_miss,4,1105,479,1094,515,1074,594,37.88,119.57,81.71,human,NA,0.759,3.55,55.71,129.41,180.0,130.47,-54.25
No Signal_17,R1,2026-08-25T05:09:26.978233Z,conflict,4,1108,482,1092,515,1075,592,36.93,115.14,78.85,system,NA,0.757,3.55,55.71,129.41,180.0,130.47,-54.25
No Signal_17,R1,2026-08-25T05:09:31.221495Z,flight_missed,4,1397,953,1411,518,1347,863,434.7,102.74,350.71,system,NA,0.191,2.57,96.22,137.5,180.0,138.63,54.25
No Signal_17,R1,2026-08-25T05:09:31.223553Z,flight_spawn,5,623,-20,1411,518,1347,863,954.1,1142.11,350.71,system,NA,0.545,3.14,129.64,137.5,180.0,138.63,54.25
No Signal_17,R1,2026-08-25T05:09:45.949921Z,flight_missed,5,178,952,769,583,301,910,697.39,130.39,571.13,system,NA,0.158,1.55,83.46,129.41,180.0,76.24,180.0
No Signal_17,R1,2026-08-25T05:09:45.951588Z,flight_spawn,6,947,-20,769,583,301,910,628.76,1132.47,571.13,system,NA,0.643,3.29,52.59,129.41,180.0,76.24,180.0
No Signal_17,R1,2026-08-25T05:09:48.520859Z,shot_miss,6,1001,410,984,453,475,669,46.35,586.28,552.59,human,NA,0.927,3.29,55.69,136.89,-66.45,130.47,-54.25
No Signal_17,R1,2026-08-25T05:09:48.855074Z,shot_miss,6,1056,444,1013,416,501,633,51.58,586.01,555.83,human,NA,0.919,3.29,27.71,140.73,-37.46,130.47,-54.25
No Signal_17,R1,2026-08-25T05:09:52.067230Z,shot_miss,6,1355,661,1369,630,747,657,34.16,608.42,623.39,human,NA,0.947,2.17,152.17,134.83,22.11,76.24,0.0
No Signal_17,R1,2026-08-25T05:09:53.907714Z,shot_miss,6,1227,827,1234,790,888,814,36.8,339.38,347.31,human,NA,0.902,2.17,72.85,137.3,153.77,130.47,54.25
