user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Agent Dominant_27,R1,2026-09-03T00:53:15.473247Z,flight_spawn,1,645,-20,985,590,320,590,697.91,691.61,665.0,system,NA,0.498,2.83,135.0,0.0,0.0,0.0,0.0
Agent Dominant_27,R1,2026-09-03T00:59:38.057673Z,agent_signal,1,118,310,1098,505,199,566,998.52,268.39,900.8,agent,i_can,0.212,2.83,79.09,129.41,-90.0,76.24,180.0
Agent Dominant_27,R1,2026-09-03T00:59:38.074651Z,behavior_monitor,1,118,310,1098,505,197,566,998.52,267.89,902.48,system,NA,0.212,2.83,79.09,129.41,-90.0,99.11,180.0
Agent Dominant_27,R1,2026-09-03T00:59:38.583557Z,behavior_monitor,1,151,387,1098,439,146,567,947.68,180.24,959.79,system,NA,0.16,2.83,24.87,124.43,-90.0,121.17,168.29
Agent Dominant_27,R1,2026-09-03T00:59:39.095437Z,behavior_monitor,1,227,425,1098,428,185,565,870.12,146.19,922.52,system,NA,0.144,2.83,46.24,0.0,-90.0,114.36,11.36
Agent Dominant_27,R1,2026-09-03T00:59:39.607633Z,behavior_monitor,1,302,463,1098,428,236,565,796.16,122.26,872.82,system,NA,0.133,2.83,37.83,0.0,-90.0,99.11,0.0
Agent Dominant_27,R1,2026-09-03T00:59:40.120562Z,behavior_monitor,1,361,522,1098,428,286,565,742.82,86.57,823.22,system,NA,0.104,2.83,38.2,0.0,-90.0,99.11,0.0
Agent Dominant_27,R1,2026-09-03T00:59:40.629982Z,behavior_monitor,1,431,566,1098,428,337,565,680.75,94.32,773.19,system,NA,0.122,2.83,17.36,0.0,-90.0,99.11,0.0
Agent Dominant_27,R1,2026-09-03T00:59:41.138955Z,behavior_monitor,1,509,594,1075,450,387,590,583.55,122.73,702.29,system,NA,0.174,2.83,49.42,141.24,145.34,169.61,54.25
Agent Dominant_27,R1,2026-09-03T00:59:41.648113Z,behavior_monitor,1,558,659,1025,503,437,653,492.73,120.88,607.21,system,NA,0.197,2.83,49.42,142.02,121.39,169.61,54.25
Agent Dominant_27,R1,2026-09-03T00:59:42.158786Z,behavior_monitor,1,627,704,995,568,488,701,392.4,139.42,524.42,system,NA,0.262,2.83,45.41,141.25,113.63,169.61,54.25
Agent Dominant_27,R1,2026-09-03T00:59:42.668960Z,behavior_monitor,1,661,776,966,634,538,766,336.52,123.29,447.77,system,NA,0.268,2.83,94.41,141.19,113.57,169.61,54.25
Agent Dominant_27,R1,2026-09-03T00:59:43.453341Z,shot_hit,1,584,865,950,738,576,861,387.64,9.19,393.86,agent,NA,0.023,2.83,149.47,129.41,90.0,99.11,180.0
Agent Dominant_27,R1,2026-09-03T00:59:43.453929Z,flight_spawn,2,844,-20,950,738,576,861,765.51,921.34,393.86,system,NA,0.546,2.83,135.0,129.41,90.0,99.11,180.0
