user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
15,20260117_064643,A,2,level2,2026-01-17T06:48:50.336992Z,ball_spawn,system,NA,NA,780,-20,612,673,835,754,3.022,48.567,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:54.806854Z,overlap_start,system,NA,NA,1151,578,1114,652,835,754,2.46,112.9,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:54.980939Z,shot,human,NA,NA,1141,598,1126,633,835,754,2.442,111.915,0,,38.1817986000034,28.8,0
15,20260117_064643,A,2,level2,2026-01-17T06:48:54.984907Z,miss,human,NA,NA,1141,598,1126,633,835,754,2.442,111.915,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:55.230327Z,ball_hit,human,NA,NA,1123,632,1139,618,835,754,2.538,116.776,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:55.234939Z,ball_spawn,system,NA,NA,513,-20,1139,618,835,754,2.946,132.755,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:55.244906Z,shot,human,NA,NA,513,-20,1139,618,835,754,2.946,132.755,1,0.2537417411804199,21.664109742233986,28.8,0
15,20260117_064643,A,2,level2,2026-01-17T06:48:55.247330Z,success,human,NA,NA,513,-20,1139,618,835,754,2.946,132.755,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:55.249336Z,overlap_end,system,NA,NA,512,-17,1139,618,835,754,2.946,132.755,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:48:55.321443Z,unoverlap_shot,human,NA,NA,504,-9,1137,618,835,754,2.946,132.755,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:49:00.629186Z,overlap_start,system,NA,NA,389,667,464,704,835,754,3.567,37.335,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:49:00.817371Z,shot,human,NA,NA,418,689,444,718,835,754,3.567,37.335,0,5.585138320922852,39.20139465717454,28.8,0
15,20260117_064643,A,2,level2,2026-01-17T06:49:00.821670Z,miss,human,NA,NA,418,689,444,718,835,754,3.567,37.335,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:49:01.069147Z,ball_hit,human,NA,NA,464,721,444,726,835,754,3.863,34.059,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:49:01.074051Z,ball_spawn,system,NA,NA,848,-20,444,726,835,754,3.297,127.34,,,,,
15,20260117_064643,A,2,level2,2026-01-17T06:49:01.082653Z,shot,human,NA,NA,848,-20,444,726,835,754,3.297,127.34,1,0.2537050247192383,21.239994927387375,28.8,0
