user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Negotiation_8,R1,2026-08-21T08:02:52.629023Z,flight_spawn,1,1089,-20,682,836,772,613,948.09,708.06,240.67,system,NA,0.428,3.36,126.56,0.0,180.0,0.0,125.75
Negotiation_8,R1,2026-08-21T08:10:37.880640Z,agent_signal,1,463,308,786,478,516,565,365.1,262.37,284.11,agent,i_can,0.418,3.36,163.69,134.37,-164.39,76.24,180.0
Negotiation_8,R1,2026-08-21T08:10:37.897620Z,behavior_monitor,1,463,308,786,478,514,565,365.1,262.08,285.53,system,NA,0.418,3.36,163.69,133.47,-165.83,87.67,180.0
Negotiation_8,R1,2026-08-21T08:10:38.406306Z,behavior_monitor,1,372,348,720,477,469,565,371.65,238.33,265.53,system,NA,0.391,3.36,153.27,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:10:38.915497Z,behavior_monitor,1,309,414,721,477,425,564,416.09,189.17,308.58,system,NA,0.313,3.36,68.79,134.41,15.67,73.84,-157.44
Negotiation_8,R1,2026-08-21T08:10:39.421774Z,behavior_monitor,1,347,508,725,478,379,564,378.58,64.43,356.24,system,NA,0.145,3.36,68.79,0.0,15.85,78.58,179.89
Negotiation_8,R1,2026-08-21T08:10:39.762693Z,shot_hit,1,358,576,725,478,348,569,380.03,12.57,387.63,agent,NA,0.032,3.36,76.11,0.0,15.85,150.04,125.75
Negotiation_8,R1,2026-08-21T08:10:39.763634Z,flight_spawn,2,107,-20,725,478,348,569,794.03,636.35,387.63,system,NA,0.445,2.83,45.0,0.0,15.85,150.04,125.75
Negotiation_8,R1,2026-08-21T08:10:42.218592Z,human_signal,2,70,162,652,456,206,565,651.62,425.25,458.63,human,i_can,0.395,2.83,170.66,129.41,180.0,130.47,-125.75
Negotiation_8,R1,2026-08-21T08:10:42.234957Z,behavior_monitor,2,70,162,652,456,205,565,651.62,424.84,459.89,system,NA,0.395,2.83,170.66,137.5,180.0,81.0,180.0
Negotiation_8,R1,2026-08-21T08:10:42.740141Z,behavior_monitor,2,37,184,592,456,166,565,618.26,402.89,439.32,system,NA,0.395,1.8,24.69,84.46,180.0,76.24,180.0
Negotiation_8,R1,2026-08-21T08:10:43.246582Z,behavior_monitor,2,77,210,529,456,127,565,514.58,357.97,416.57,system,NA,0.41,1.8,16.49,129.41,180.0,76.24,180.0
Negotiation_8,R1,2026-08-21T08:10:43.751408Z,behavior_monitor,2,129,226,463,456,110,565,405.83,339.69,369.35,system,NA,0.456,1.8,16.49,129.01,180.0,0.0,180.0
Negotiation_8,R1,2026-08-21T08:10:44.260915Z,behavior_monitor,2,176,244,401,446,144,565,302.39,323.28,283.52,system,NA,0.517,1.8,20.21,126.41,-155.55,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:44.770616Z,behavior_monitor,2,231,261,346,406,183,566,184.92,308.67,228.38,system,NA,0.625,1.8,18.44,137.41,-137.84,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:45.279672Z,behavior_monitor,2,281,276,317,361,221,566,92.26,295.94,226.21,system,NA,0.762,1.8,27.91,72.82,-90.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:45.496194Z,shot_miss,2,303,287,317,346,238,565,60.84,286.01,233.46,human,NA,0.825,1.8,27.91,60.51,-90.0,81.0,0.0
Negotiation_8,R1,2026-08-21T08:10:45.783635Z,behavior_monitor,2,329,307,337,342,261,565,35.87,266.81,235.82,system,NA,0.881,1.8,49.72,68.21,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:45.953935Z,shot_hit,2,341,321,358,344,274,565,28.2,253.3,236.89,human,NA,0.9,1.8,49.72,134.5,17.45,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:45.954456Z,flight_spawn,3,1122,-20,358,344,274,565,846.57,1030.87,236.89,system,NA,0.549,3.29,52.52,134.5,17.45,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:48.784879Z,agent_signal,3,843,366,677,467,432,566,194.65,456.97,263.68,agent,your_turn,0.701,3.29,122.68,129.41,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:48.801817Z,behavior_monitor,3,843,366,677,467,434,566,194.65,455.8,262.48,system,NA,0.701,3.29,122.68,129.41,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:49.309807Z,behavior_monitor,3,795,450,743,467,472,566,54.7,343.22,288.57,system,NA,0.863,3.29,115.91,129.41,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:49.445034Z,shot_hit,3,782,474,760,467,482,567,23.3,314.62,295.84,human,NA,0.931,3.29,115.91,137.5,0.0,81.0,0.0
Negotiation_8,R1,2026-08-21T08:10:49.445531Z,flight_spawn,4,271,-20,760,467,482,567,690.56,623.86,295.84,system,NA,0.475,2.91,46.55,137.5,0.0,81.0,0.0
Negotiation_8,R1,2026-08-21T08:10:52.358616Z,agent_signal,4,149,369,529,449,325,565,388.0,263.65,234.92,agent,i_can,0.405,2.91,102.96,138.23,152.29,76.24,180.0
Negotiation_8,R1,2026-08-21T08:10:52.375966Z,behavior_monitor,4,149,369,529,449,323,565,388.0,262.66,236.22,system,NA,0.404,2.91,102.96,138.4,152.01,87.67,180.0
Negotiation_8,R1,2026-08-21T08:10:52.885192Z,behavior_monitor,4,106,443,468,477,279,565,363.36,211.81,208.45,system,NA,0.368,2.91,127.37,113.41,162.18,87.67,180.0
Negotiation_8,R1,2026-08-21T08:10:53.395067Z,behavior_monitor,4,41,496,497,516,235,565,456.98,205.7,267.37,system,NA,0.31,2.91,156.99,140.23,67.34,87.67,180.0
Negotiation_8,R1,2026-08-21T08:10:53.900480Z,behavior_monitor,4,47,533,491,582,190,565,446.63,145.48,302.39,system,NA,0.246,1.97,55.3,134.99,106.53,87.67,180.0
Negotiation_8,R1,2026-08-21T08:10:54.411201Z,behavior_monitor,4,94,561,483,648,145,565,398.81,50.63,348.75,system,NA,0.113,1.97,5.32,129.41,90.0,90.95,-173.86
Negotiation_8,R1,2026-08-21T08:10:54.529520Z,shot_hit,4,110,564,474,665,132,564,378.11,21.84,356.94,agent,NA,0.055,1.97,16.04,140.75,121.27,117.84,-166.24
Negotiation_8,R1,2026-08-21T08:10:54.530053Z,flight_spawn,5,837,-20,474,665,132,564,775.92,916.03,356.94,system,NA,0.541,3.21,51.42,140.75,121.27,117.84,-166.24
Negotiation_8,R1,2026-08-21T08:10:56.536248Z,agent_signal,5,1008,311,637,663,260,565,511.55,789.85,389.26,agent,your_turn,0.607,3.21,56.31,137.18,-19.38,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:56.552795Z,behavior_monitor,5,1008,311,637,663,261,565,511.55,788.62,388.0,system,NA,0.607,3.21,56.31,136.36,-18.38,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:56.857271Z,human_signal,5,1041,361,677,658,285,565,469.17,782.77,402.81,human,i_can,0.625,3.21,56.31,119.94,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:57.059390Z,behavior_monitor,5,1064,387,701,658,301,565,453.01,784.26,411.14,system,NA,0.634,3.21,31.11,129.41,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:57.567661Z,behavior_monitor,5,1141,436,767,658,340,566,434.12,811.6,437.54,system,NA,0.652,3.21,31.11,137.5,0.0,81.0,0.0
Negotiation_8,R1,2026-08-21T08:10:58.073806Z,behavior_monitor,5,1196,514,833,658,379,566,389.76,818.98,464.09,system,NA,0.678,3.21,57.64,129.41,0.0,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:58.578758Z,behavior_monitor,5,1271,569,899,662,418,566,383.63,853.54,490.92,system,NA,0.69,3.21,27.7,135.51,20.81,76.24,0.0
Negotiation_8,R1,2026-08-21T08:10:59.086958Z,behavior_monitor,5,1348,617,964,686,456,612,389.88,891.36,513.03,system,NA,0.696,3.21,35.23,135.29,18.39,130.47,54.25
Negotiation_8,R1,2026-08-21T08:10:59.593090Z,behavior_monitor,5,1399,692,1029,708,495,666,369.83,904.46,536.34,system,NA,0.71,3.21,83.92,136.68,20.72,130.47,54.25
Negotiation_8,R1,2026-08-21T08:11:00.101790Z,behavior_monitor,5,1410,787,1079,755,534,719,331.95,878.43,546.56,system,NA,0.726,3.21,78.99,145.14,57.97,138.63,54.25
Negotiation_8,R1,2026-08-21T08:11:00.609696Z,behavior_monitor,5,1427,881,1118,813,569,767,316.49,865.64,550.96,system,NA,0.732,3.21,104.79,135.99,53.62,0.0,54.25
Negotiation_8,R1,2026-08-21T08:11:00.998809Z,flight_missed,5,1401,952,1151,857,580,784,267.42,837.86,575.5,system,NA,0.758,3.21,128.62,136.38,52.82,130.47,54.25
Negotiation_8,R1,2026-08-21T08:11:00.999870Z,flight_spawn,6,441,-20,1151,857,580,784,1129.15,816.21,575.5,system,NA,0.42,3.27,52.27,136.38,52.82,130.47,54.25
Negotiation_8,R1,2026-08-21T08:11:03.183472Z,agent_signal,6,512,308,919,727,538,586,584.92,279.24,406.66,agent,i_can,0.323,3.27,157.93,135.21,-151.47,130.47,-125.75
Negotiation_8,R1,2026-08-21T08:11:03.200848Z,behavior_monitor,6,512,308,919,727,536,584,584.92,277.04,408.78,system,NA,0.321,3.27,157.93,135.21,-151.47,150.04,-125.75
Negotiation_8,R1,2026-08-21T08:11:03.708724Z,behavior_monitor,6,424,345,859,694,492,565,557.84,230.28,389.23,system,NA,0.292,3.27,157.93,142.99,-151.97,93.15,180.0
Negotiation_8,R1,2026-08-21T08:11:04.217269Z,behavior_monitor,6,387,429,795,670,447,565,473.47,148.65,363.1,system,NA,0.239,3.27,86.49,133.93,-161.54,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:04.727534Z,behavior_monitor,6,374,524,730,653,403,566,378.17,50.18,338.5,system,NA,0.117,3.27,89.35,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:04.877691Z,shot_hit,6,380,556,708,653,388,566,341.78,12.41,331.65,agent,NA,0.035,3.27,68.82,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:04.878220Z,flight_spawn,7,455,-20,708,653,388,566,719.38,589.96,331.65,system,NA,0.451,3.46,125.28,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:07.266345Z,agent_signal,7,162,320,458,508,277,564,351.42,269.74,190.37,agent,i_can,0.434,3.46,176.91,129.41,180.0,76.24,180.0
Negotiation_8,R1,2026-08-21T08:11:07.283175Z,behavior_monitor,7,162,320,458,508,275,564,351.42,269.11,191.8,system,NA,0.434,3.46,176.91,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:07.790135Z,behavior_monitor,7,65,353,392,508,231,564,362.39,268.38,171.18,system,NA,0.425,3.46,175.23,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:08.297785Z,behavior_monitor,7,55,363,369,522,186,564,351.64,239.74,187.39,system,NA,0.405,2.09,12.3,129.41,180.0,87.67,180.0
Negotiation_8,R1,2026-08-21T08:11:08.803511Z,behavior_monitor,7,104,398,305,504,142,564,226.73,170.47,173.76,system,NA,0.429,2.09,8.32,137.26,-150.7,64.62,161.94
