user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
No Signal_33,2026-09-04T05:03:32.844074Z,2026-09-04T05:22:53.619151Z,86,34,0.557,0.595,0,0,0,7,6,
