user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
No Signal_5,2026-08-20T09:18:34.263130Z,2026-08-20T09:43:59.469672Z,88,32,0.5,0.535,0,0,0,10,6,
