user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
11,20260115_102703,B,3,level3,2026-01-15T10:37:09.299269Z,ball_spawn,system,NA,NA,155,-20,720,648,835,754,2.828,45.0,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:12.630261Z,unoverlap_shot,human,NA,NA,432,372,485,526,835,754,2.171,67.132,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:12.919227Z,overlap_start,system,NA,NA,448,408,456,490,835,754,2.171,67.132,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:13.023400Z,shot,human,NA,NA,451,418,448,481,835,754,2.171,67.132,0,,63.200409488735595,28.8,0
11,20260115_102703,B,3,level3,2026-01-15T10:37:13.027798Z,miss,human,NA,NA,451,418,448,481,835,754,2.171,67.132,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:13.278852Z,shot,human,NA,NA,463,448,430,446,835,754,2.276,61.488,0,0.25524401664733887,33.79800198198464,28.8,0
11,20260115_102703,B,3,level3,2026-01-15T10:37:13.283500Z,miss,human,NA,NA,463,448,430,446,835,754,2.276,61.488,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:13.615369Z,overlap_end,system,NA,NA,485,490,458,408,835,754,2.06,76.099,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:13.632181Z,unoverlap_shot,human,NA,NA,485,490,458,408,835,754,2.06,76.099,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:14.807886Z,unoverlap_shot,human,NA,NA,528,628,496,512,835,754,2.358,58.025,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:15.062768Z,unoverlap_shot,human,NA,NA,547,658,508,548,835,754,2.358,58.025,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:15.302682Z,unoverlap_shot,human,NA,NA,564,686,525,579,835,754,2.358,58.025,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:15.625563Z,unoverlap_shot,human,NA,NA,594,724,556,615,835,754,2.759,46.454,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:15.879878Z,unoverlap_shot,human,NA,NA,627,754,580,643,835,754,2.98,42.153,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:16.133169Z,unoverlap_shot,human,NA,NA,657,784,603,672,835,754,2.734,47.011,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:17.565266Z,ball_miss,system,NA,NA,793,954,720,681,835,754,2.688,48.077,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:17.570342Z,ball_spawn,system,NA,NA,614,-20,720,681,835,754,3.396,53.925,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:18.635478Z,unoverlap_shot,human,NA,NA,784,150,797,663,835,754,3.907,44.639,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:19.333642Z,unoverlap_shot,human,NA,NA,870,262,889,607,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:19.842496Z,unoverlap_shot,human,NA,NA,931,345,955,566,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.062633Z,unoverlap_shot,human,NA,NA,955,380,984,548,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.266604Z,unoverlap_shot,human,NA,NA,978,413,1009,528,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.384293Z,overlap_start,system,NA,NA,993,435,1020,512,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.488705Z,shot,human,NA,NA,1002,449,1026,500,835,754,3.352,54.99,0,7.210098028182983,56.800231292879246,28.8,0
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.493447Z,miss,human,NA,NA,1002,449,1026,500,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.793935Z,shot,human,NA,NA,1036,498,1029,458,835,754,3.352,54.99,0,0.30530309677124023,40.4512200357874,28.8,0
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.798521Z,miss,human,NA,NA,1036,498,1029,458,835,754,3.352,54.99,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:20.928724Z,overlap_end,system,NA,NA,1054,523,1032,439,835,754,3.374,54.459,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:21.386095Z,unoverlap_shot,human,NA,NA,1111,594,1083,468,835,754,3.669,48.433,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:22.540880Z,unoverlap_shot,human,NA,NA,1271,781,1188,587,835,754,3.447,52.798,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:23.592499Z,ball_miss,system,NA,NA,1412,954,1336,634,835,754,3.179,59.717,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:23.598513Z,ball_spawn,system,NA,NA,270,-20,1336,634,835,754,3.256,127.897,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:25.398673Z,unoverlap_shot,human,NA,NA,35,249,1157,673,835,754,3.208,53.231,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:30.044941Z,ball_miss,system,NA,NA,474,953,610,890,835,754,3.491,47.4,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:30.051449Z,ball_spawn,system,NA,NA,1404,-20,610,890,835,754,3.463,125.277,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.206006Z,unoverlap_shot,human,NA,NA,922,503,821,688,835,754,4.27,138.541,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.425627Z,unoverlap_shot,human,NA,NA,880,539,821,657,835,754,4.27,138.541,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.544917Z,overlap_start,system,NA,NA,855,562,821,638,835,754,4.27,138.541,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.580119Z,shot,human,NA,NA,851,565,821,636,835,754,4.27,138.541,0,12.785988807678223,76.8671124899908,28.8,0
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.584053Z,miss,human,NA,NA,851,565,821,636,835,754,4.27,138.541,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.828936Z,ball_hit,human,NA,NA,802,607,821,597,835,754,3.941,134.17,,,,,
11,20260115_102703,B,3,level3,2026-01-15T10:37:33.833631Z,ball_spawn,system,NA,NA,1302,-20,821,597,835,754,2.828,135.0,,,,,
