user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
7,20260115_042027,A,3,level3,2026-01-15T04:29:46.988725Z,ball_spawn,system,NA,NA,124,-20,231,573,835,754,3.312,127.148,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:51.803830Z,overlap_start,system,NA,NA,156,732,195,804,835,754,2.753,106.447,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:52.211818Z,ball_hit,human,NA,NA,142,793,144,802,835,754,2.753,106.447,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:52.218299Z,ball_spawn,system,NA,NA,646,-20,144,802,835,754,3.476,54.877,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:52.228045Z,shot,human,NA,NA,646,-20,144,802,835,754,3.476,54.877,1,,10.060393409506183,28.8,0
7,20260115_042027,A,3,level3,2026-01-15T04:29:52.230818Z,success,human,NA,NA,646,-20,144,802,835,754,3.476,54.877,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:52.233153Z,overlap_end,system,NA,NA,648,-17,142,802,835,754,3.476,54.877,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:58.015203Z,ball_miss,system,NA,NA,1432,952,629,498,835,754,3.258,119.211,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:29:58.021465Z,ball_spawn,system,NA,NA,1177,-20,629,498,835,754,3.524,55.42,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:02.478668Z,overlap_start,system,NA,NA,1201,743,1120,748,835,754,3.382,120.907,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:02.784388Z,shot,human,NA,NA,1172,792,1148,776,835,754,3.382,120.907,0,10.570557117462158,28.859352365018708,28.8,0
7,20260115_042027,A,3,level3,2026-01-15T04:30:02.790400Z,miss,human,NA,NA,1172,792,1148,776,835,754,3.382,120.907,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:03.275065Z,overlap_end,system,NA,NA,1124,879,1195,829,835,754,3.094,110.325,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:03.717574Z,ball_miss,system,NA,NA,1098,954,1205,855,835,754,3.041,107.435,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:03.722428Z,ball_spawn,system,NA,NA,1262,-20,1205,855,835,754,2.94,47.144,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:07.361313Z,overlap_start,system,NA,NA,1244,441,1252,524,835,754,3.188,137.454,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:07.684869Z,shot,human,NA,NA,1205,480,1234,492,835,754,3.188,137.454,0,4.900586128234863,31.05595869180603,28.8,0
7,20260115_042027,A,3,level3,2026-01-15T04:30:07.689052Z,miss,human,NA,NA,1205,480,1234,492,835,754,3.188,137.454,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:08.855617Z,overlap_end,system,NA,NA,1040,630,1122,607,835,754,3.155,136.904,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:11.379231Z,ball_miss,system,NA,NA,722,952,1023,718,835,754,2.543,122.045,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:11.384886Z,ball_spawn,system,NA,NA,1422,-20,1023,718,835,754,2.828,135.0,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:16.384023Z,overlap_start,system,NA,NA,805,568,786,646,835,754,3.184,141.092,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:16.742984Z,ball_hit,human,NA,NA,753,608,762,619,835,754,3.184,141.092,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:16.749052Z,ball_spawn,system,NA,NA,569,-20,762,619,835,754,3.47,125.192,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:16.758312Z,shot,human,NA,NA,569,-20,762,619,835,754,3.47,125.192,1,9.060035943984985,13.98917386793911,28.8,0
7,20260115_042027,A,3,level3,2026-01-15T04:30:16.760988Z,success,human,NA,NA,569,-20,762,619,835,754,3.47,125.192,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:16.763300Z,overlap_end,system,NA,NA,567,-17,760,618,835,754,3.47,125.192,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:21.537270Z,overlap_start,system,NA,NA,104,782,170,833,835,754,2.991,108.543,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:21.997425Z,shot,human,NA,NA,80,856,112,850,835,754,2.991,108.543,0,5.252640008926392,32.90365183371558,28.8,0
7,20260115_042027,A,3,level3,2026-01-15T04:30:22.001582Z,miss,human,NA,NA,80,856,112,850,835,754,2.991,108.543,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:22.489506Z,overlap_end,system,NA,NA,51,941,80,861,835,754,2.991,108.543,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:22.558010Z,ball_miss,system,NA,NA,49,952,88,857,835,754,2.991,108.543,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:22.563094Z,ball_spawn,system,NA,NA,209,-20,88,857,835,754,3.085,130.42,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:26.497645Z,overlap_start,system,NA,NA,52,524,59,604,835,754,2.367,82.866,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:26.769881Z,ball_hit,human,NA,NA,50,560,45,573,835,754,2.528,111.754,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:26.775612Z,ball_spawn,system,NA,NA,340,-20,45,573,835,754,2.828,135.0,,,,,
7,20260115_042027,A,3,level3,2026-01-15T04:30:26.784852Z,shot,human,NA,NA,340,-20,45,573,835,754,2.828,135.0,1,4.774245023727417,13.945404273048398,28.8,0
