user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
2,20260114_055652,A,3,level3,2026-01-14T06:04:22.854048Z,ball_spawn,system,NA,NA,978,-20,799,828,835,754,3.021,48.55,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:28.636431Z,overlap_start,system,NA,NA,1080,752,1098,833,835,754,3.638,141.501,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:29.045844Z,shot,human,NA,NA,1006,804,1047,833,835,754,3.92,144.714,0,,50.34811960284159,28.8,0
2,20260114_055652,A,3,level3,2026-01-14T06:04:29.050003Z,miss,human,NA,NA,1006,804,1047,833,835,754,3.92,144.714,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:29.553124Z,overlap_end,system,NA,NA,905,874,979,833,835,754,3.92,144.714,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:30.146703Z,ball_miss,system,NA,NA,794,953,902,833,835,754,3.92,144.714,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:30.151389Z,ball_spawn,system,NA,NA,67,-20,902,833,835,754,2.828,135.0,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:36.349302Z,overlap_start,system,NA,NA,602,710,630,787,835,754,2.477,53.856,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:36.673302Z,ball_hit,human,NA,NA,618,746,628,758,835,754,2.172,67.022,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:36.678510Z,ball_spawn,system,NA,NA,724,-20,628,758,835,754,3.551,124.28,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:36.688773Z,shot,human,NA,NA,724,-20,628,758,835,754,3.551,124.28,1,7.629422903060913,15.443400851755202,28.8,0
2,20260114_055652,A,3,level3,2026-01-14T06:04:36.691321Z,success,human,NA,NA,724,-20,628,758,835,754,3.551,124.28,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:36.693409Z,overlap_end,system,NA,NA,721,-17,629,756,835,754,3.974,132.416,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:38.432940Z,unoverlap_shot,human,NA,NA,428,282,523,754,835,754,4.094,134.218,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:41.678011Z,overlap_start,system,NA,NA,120,845,177,902,835,754,3.321,62.082,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:41.983935Z,ball_hit,human,NA,NA,148,895,141,902,835,754,3.321,62.082,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:41.989916Z,ball_spawn,system,NA,NA,1126,-20,141,902,835,754,3.518,55.359,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:41.998894Z,shot,human,NA,NA,1126,-20,141,902,835,754,3.518,55.359,1,5.3106348514556885,10.037865910787676,28.8,0
2,20260114_055652,A,3,level3,2026-01-14T06:04:42.001526Z,success,human,NA,NA,1126,-20,141,902,835,754,3.518,55.359,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:42.003739Z,overlap_end,system,NA,NA,1128,-17,139,902,835,754,3.518,55.359,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:47.679769Z,ball_miss,system,NA,NA,1270,952,809,864,835,754,2.895,89.277,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:47.686786Z,ball_spawn,system,NA,NA,1112,-20,809,864,835,754,2.828,45.0,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:53.744267Z,overlap_start,system,NA,NA,969,694,936,769,835,754,3.127,140.242,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:54.239741Z,shot,human,NA,NA,901,750,874,769,835,754,3.127,140.242,0,12.25356912612915,33.38999759970974,28.8,0
2,20260114_055652,A,3,level3,2026-01-14T06:04:54.244249Z,miss,human,NA,NA,901,750,874,769,835,754,3.127,140.242,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:54.649642Z,shot,human,NA,NA,845,798,857,769,835,754,3.127,140.242,0,0.41034889221191406,30.77020798582084,28.8,0
2,20260114_055652,A,3,level3,2026-01-14T06:04:54.654878Z,miss,human,NA,NA,845,798,857,769,835,754,3.127,140.242,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:55.311041Z,overlap_end,system,NA,NA,729,878,799,827,835,754,3.774,147.995,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:55.431216Z,unoverlap_shot,human,NA,NA,710,890,799,841,835,754,3.774,147.995,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:55.958820Z,ball_miss,system,NA,NA,611,954,799,879,835,754,3.331,143.104,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:04:55.964284Z,ball_spawn,system,NA,NA,1352,-20,799,879,835,754,2.828,135.0,,,,,
2,20260114_055652,A,3,level3,2026-01-14T06:05:00.280631Z,overlap_start,system,NA,NA,841,488,820,567,835,754,2.56,128.626,,,,,
