user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Human Dominant_41,R1,2026-09-08T11:53:18.430013Z,flight_spawn,1,971,-20,635,903,433,565,982.27,794.76,393.63,system,NA,0.447,3.23,128.31,0.0,180.0,0.0,180.0
Human Dominant_41,R1,2026-09-08T11:59:38.539720Z,human_signal,1,969,-17,1127,754,367,754,787.3,979.12,760.0,human,your_turn,0.554,3.23,128.31,0.0,0.0,0.0,0.0
Human Dominant_41,R1,2026-09-08T11:59:38.555245Z,behavior_monitor,1,969,-17,1127,754,367,754,787.3,979.12,760.0,system,NA,0.554,3.23,128.31,0.0,0.0,0.0,0.0
Human Dominant_41,R1,2026-09-08T11:59:39.065348Z,behavior_monitor,1,898,46,1127,754,387,725,743.7,850.34,740.32,system,NA,0.533,3.23,148.97,0.0,0.0,169.61,-54.25
Human Dominant_41,R1,2026-09-08T11:59:39.573225Z,behavior_monitor,1,806,82,1139,701,437,656,702.81,681.8,702.98,system,NA,0.492,3.23,158.65,129.41,-90.0,169.61,-54.25
Human Dominant_41,R1,2026-09-08T11:59:40.081343Z,behavior_monitor,1,724,123,1115,637,488,585,646.2,518.89,629.36,system,NA,0.445,3.23,160.95,140.28,-121.52,169.61,-54.25
Human Dominant_41,R1,2026-09-08T11:59:40.593164Z,behavior_monitor,1,628,149,1071,581,538,566,618.62,426.44,533.31,system,NA,0.408,3.23,165.27,138.35,-132.46,99.11,0.0
Human Dominant_41,R1,2026-09-08T11:59:41.099584Z,behavior_monitor,1,543,196,1062,531,540,566,617.75,370.67,522.88,system,NA,0.375,3.23,159.06,135.5,-38.96,99.11,180.0
Human Dominant_41,R1,2026-09-08T11:59:41.610315Z,behavior_monitor,1,491,270,1116,493,490,566,662.79,295.88,629.95,system,NA,0.309,3.23,104.61,110.19,-90.0,99.11,180.0
Human Dominant_41,R1,2026-09-08T11:59:42.122605Z,behavior_monitor,1,490,365,1117,437,473,566,631.11,202.15,656.73,system,NA,0.243,3.23,98.97,73.67,0.0,99.11,180.0
Human Dominant_41,R1,2026-09-08T11:59:42.632692Z,behavior_monitor,1,492,459,1135,458,470,566,642.76,109.33,674.04,system,NA,0.145,3.23,70.74,38.99,0.0,99.11,0.0
Human Dominant_41,R1,2026-09-08T11:59:42.785392Z,human_signal,1,504,486,1149,464,480,566,645.4,83.16,676.34,human,your_turn,0.114,3.23,50.69,114.83,26.41,0.0,5.83
Human Dominant_41,R1,2026-09-08T11:59:42.786269Z,human_signal,1,507,489,1150,465,480,566,644.39,81.63,677.9,human,your_turn,0.112,3.23,50.69,113.88,26.88,99.11,0.0
Human Dominant_41,R1,2026-09-08T11:59:43.142915Z,behavior_monitor,1,555,533,1179,472,516,566,626.88,51.71,670.4,system,NA,0.076,3.23,25.17,54.48,0.0,93.6,0.0
Human Dominant_41,R1,2026-09-08T11:59:43.161024Z,shot_miss,1,560,536,1181,472,519,566,624.4,51.02,668.91,agent,NA,0.076,3.23,25.17,51.76,0.0,93.6,0.0
Human Dominant_41,R1,2026-09-08T11:59:43.655747Z,behavior_monitor,1,649,550,1179,472,566,566,536.09,84.48,620.51,system,NA,0.136,3.23,1.99,0.0,180.0,99.11,0.0
Human Dominant_41,R1,2026-09-08T11:59:44.164309Z,behavior_monitor,1,722,601,1232,469,617,594,526.86,105.63,627.99,system,NA,0.167,3.23,52.39,62.31,-90.0,169.61,54.25
Human Dominant_41,R1,2026-09-08T11:59:44.675202Z,behavior_monitor,1,781,678,1210,501,667,665,463.71,114.86,566.91,system,NA,0.199,3.23,52.39,135.11,106.71,169.61,54.25
Human Dominant_41,R1,2026-09-08T11:59:45.184997Z,behavior_monitor,1,817,764,1188,567,718,736,420.03,103.08,499.24,system,NA,0.197,3.23,95.72,136.73,108.84,169.61,54.25
Human Dominant_41,R1,2026-09-08T11:59:45.694268Z,behavior_monitor,1,781,849,1165,633,763,806,441.28,46.93,438.2,system,NA,0.096,3.23,118.32,136.54,108.6,137.65,90.0
Human Dominant_41,R1,2026-09-08T11:59:45.745331Z,shot_miss,1,775,860,1162,642,758,815,444.97,48.53,440.34,agent,NA,0.098,3.23,118.32,136.54,108.6,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:45.813517Z,human_signal,1,768,869,1160,648,752,822,449.67,49.45,443.12,human,your_turn,0.099,3.23,118.32,136.54,108.6,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:45.814307Z,human_signal,1,766,872,1159,650,752,822,450.99,51.61,441.6,human,your_turn,0.103,3.23,118.32,136.4,108.42,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:46.053266Z,shot_miss,1,746,911,1153,680,731,857,468.18,56.34,457.39,agent,NA,0.107,3.23,118.32,117.69,90.0,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:46.207168Z,behavior_monitor,1,733,934,1153,695,717,876,483.33,60.32,471.27,system,NA,0.111,3.23,118.32,107.2,90.0,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:46.309376Z,flight_missed,1,722,954,1153,707,706,892,496.76,63.95,483.92,system,NA,0.114,3.23,118.32,95.33,90.0,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:46.310007Z,flight_spawn,2,598,-20,1153,707,706,892,915.34,918.94,483.92,system,NA,0.501,3.39,126.18,95.33,90.0,169.61,125.75
Human Dominant_41,R1,2026-09-08T11:59:51.213617Z,human_signal,2,134,454,606,754,350,565,559.95,243.16,318.55,human,your_turn,0.303,2.18,26.68,129.41,180.0,76.24,180.0
Human Dominant_41,R1,2026-09-08T11:59:51.214322Z,behavior_monitor,2,134,454,606,754,350,565,559.95,243.16,318.55,system,NA,0.303,2.18,26.68,129.41,180.0,76.24,180.0
Human Dominant_41,R1,2026-09-08T11:59:51.214776Z,human_signal,2,135,455,604,754,350,565,556.48,241.55,316.78,human,your_turn,0.303,2.18,26.68,129.41,180.0,76.24,180.0
