user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Agent Dominant_29,2026-09-03T05:05:14.647222Z,2026-09-03T05:26:50.506836Z,97,23,0.8,0.513,119,0,119,9,6,
