user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Agent Dominant_38,2026-09-08T04:56:54.662444Z,2026-09-08T05:18:50.947034Z,85,35,0.593,0.564,119,0,119,4,6,
