user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Human Dominant_18,2026-08-25T06:31:43.065770Z,2026-08-25T06:55:23.267655Z,97,23,0.278,0.591,258,258,0,8,6,
