user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Human Dominant_18,R1,2026-08-25T06:31:43.070755Z,flight_spawn,1,1298,-20,476,786,635,752,1151.92,1017.75,162.82,system,NA,0.469,3.57,55.92,0.0,162.02,0.0,125.75
Human Dominant_18,R1,2026-08-25T06:39:31.106214Z,human_signal,1,1299,-17,1127,754,367,754,790.16,1210.18,760.0,human,your_turn,0.605,3.57,55.92,0.0,0.0,0.0,0.0
Human Dominant_18,R1,2026-08-25T06:39:31.123228Z,behavior_monitor,1,1299,-17,1127,754,367,754,790.16,1210.18,760.0,system,NA,0.605,3.57,55.92,0.0,0.0,0.0,0.0
Human Dominant_18,R1,2026-08-25T06:39:31.629942Z,behavior_monitor,1,1360,71,1127,754,393,716,721.08,1161.64,734.0,system,NA,0.617,3.57,55.92,0.0,0.0,169.61,-54.25
Human Dominant_18,R1,2026-08-25T06:39:32.138620Z,behavior_monitor,1,1402,167,1121,739,444,646,636.91,1071.08,683.76,system,NA,0.627,3.57,56.4,65.02,-90.0,169.61,-54.25
Human Dominant_18,R1,2026-08-25T06:39:32.646468Z,behavior_monitor,1,1437,239,1161,721,494,576,555.74,1000.69,682.2,system,NA,0.643,2.72,125.9,133.78,-14.68,169.61,-54.25
Human Dominant_18,R1,2026-08-25T06:39:33.156702Z,behavior_monitor,1,1372,290,1188,662,544,566,414.6,872.43,651.28,system,NA,0.678,2.72,148.53,128.34,-62.95,93.6,0.0
Human Dominant_18,R1,2026-08-25T06:39:33.663890Z,behavior_monitor,1,1300,325,1211,608,595,566,296.85,745.17,617.54,system,NA,0.715,2.72,170.76,129.41,-90.0,99.11,0.0
Human Dominant_18,R1,2026-08-25T06:39:34.172806Z,behavior_monitor,1,1218,338,1187,546,645,565,210.81,616.36,542.1,system,NA,0.745,2.72,170.76,144.47,-141.48,99.11,0.0
Human Dominant_18,R1,2026-08-25T06:39:34.678647Z,behavior_monitor,1,1141,360,1125,518,696,566,158.92,491.08,432.02,system,NA,0.756,2.72,135.61,129.41,180.0,99.11,0.0
Human Dominant_18,R1,2026-08-25T06:39:35.187572Z,behavior_monitor,1,1084,415,1068,516,745,566,102.4,371.07,326.34,system,NA,0.784,2.72,133.87,131.59,-160.01,105.3,0.0
Human Dominant_18,R1,2026-08-25T06:39:35.696709Z,behavior_monitor,1,1045,475,1007,487,796,566,40.7,265.69,225.07,system,NA,0.867,2.72,93.5,127.58,-149.45,99.11,0.0
Human Dominant_18,R1,2026-08-25T06:39:35.713200Z,shot_miss,1,1045,478,1007,487,798,566,39.98,263.15,223.5,human,NA,0.868,2.72,93.5,127.58,-149.45,99.11,0.0
Human Dominant_18,R1,2026-08-25T06:39:36.389379Z,shot_miss,1,1063,579,1050,552,865,574,29.77,198.17,186.62,human,NA,0.869,2.72,43.05,126.8,72.41,99.11,0.0
Human Dominant_18,R1,2026-08-25T06:39:37.795826Z,shot_miss,1,1202,724,1163,687,1004,711,52.7,198.3,161.45,human,NA,0.79,2.72,92.14,130.42,34.68,169.61,54.25
Human Dominant_18,R1,2026-08-25T06:39:38.542405Z,human_signal,1,1241,833,1243,745,1078,813,88.43,164.42,177.95,human,your_turn,0.65,2.72,62.25,132.13,36.89,169.61,54.25
