user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
No Signal_3,R1,2026-08-11T02:40:44.494196Z,flight_spawn,1,655,-20,161,910,127,670,1053.0,869.49,241.76,system,NA,0.452,3.31,52.77,0.0,180.0,0.0,180.0
No Signal_3,R1,2026-08-11T03:26:57.972951Z,flight_missed,1,872,953,1450,910,733,803,579.64,204.11,724.22,system,NA,0.26,3.31,44.65,0.0,0.0,130.47,54.25
No Signal_3,R1,2026-08-11T03:26:57.976826Z,flight_spawn,2,673,-20,1450,910,733,803,1211.36,826.04,724.22,system,NA,0.405,3.11,129.96,0.0,0.0,130.47,54.25
No Signal_3,R1,2026-08-11T03:27:06.548008Z,shot_miss,2,516,657,1416,910,479,629,934.28,46.47,977.86,agent,NA,0.047,2.56,130.39,121.54,0.0,130.47,54.25
No Signal_3,R1,2026-08-11T03:27:06.869340Z,shot_miss,2,499,702,1446,910,483,664,969.49,41.73,993.96,agent,NA,0.041,2.56,107.57,75.47,0.0,105.88,90.0
No Signal_3,R1,2026-08-11T03:27:07.036109Z,shot_miss,2,494,727,1450,910,477,682,972.72,48.51,999.15,agent,NA,0.047,2.56,84.99,0.0,0.0,105.88,90.0
No Signal_3,R1,2026-08-11T03:27:08.648575Z,flight_missed,2,450,953,1374,910,430,852,924.6,102.26,946.11,system,NA,0.1,2.56,58.19,129.41,180.0,105.88,90.0
No Signal_3,R1,2026-08-11T03:27:08.649655Z,flight_spawn,3,169,-20,1374,910,430,852,1521.81,910.89,946.11,system,NA,0.374,2.83,135.0,129.41,180.0,105.88,90.0
No Signal_3,R1,2026-08-11T03:27:14.166581Z,shot_miss,3,32,577,662,731,74,570,648.67,42.74,609.63,agent,NA,0.062,2.2,89.54,129.41,180.0,130.47,125.75
No Signal_3,R1,2026-08-11T03:27:14.538406Z,shot_hit,3,38,624,613,731,46,610,584.93,16.24,580.59,agent,NA,0.027,2.2,62.4,129.41,180.0,130.47,125.75
No Signal_3,R1,2026-08-11T03:27:14.538898Z,flight_spawn,4,816,-20,613,731,46,610,778.16,995.52,580.59,system,NA,0.561,2.84,45.33,129.41,180.0,130.47,125.75
