user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Human Dominant_21,R1,2026-09-01T06:38:10.859159Z,flight_spawn,1,383,-20,859,681,641,899,847.38,954.74,308.33,system,NA,0.53,2.93,133.04,0.0,-115.7,0.0,125.75
Human Dominant_21,R1,2026-09-01T06:45:59.656179Z,shot_miss,1,249,552,689,614,206,565,444.82,44.77,485.72,agent,NA,0.091,2.93,67.8,142.43,61.71,76.24,0.0
Human Dominant_21,R1,2026-09-01T06:45:59.980911Z,shot_hit,1,256,605,719,647,231,586,465.34,31.4,492.19,agent,NA,0.063,2.93,117.37,138.06,46.67,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:45:59.982037Z,flight_spawn,2,338,-20,719,647,231,586,769.11,616.22,492.19,system,NA,0.445,2.83,45.04,138.06,46.67,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:04.100920Z,shot_miss,2,433,576,504,881,382,569,313.03,51.52,335.33,agent,NA,0.141,2.83,46.49,138.48,-136.45,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:04.407051Z,shot_miss,2,456,620,482,845,405,602,227.23,53.71,255.34,agent,NA,0.191,2.83,50.16,139.55,-119.05,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:06.533475Z,human_signal,2,739,800,718,813,566,796,24.6,172.66,152.76,human,your_turn,0.875,2.83,5.14,130.83,-23.09,72.0,0.0
Human Dominant_21,R1,2026-09-01T06:46:06.534558Z,behavior_monitor,2,739,800,718,813,566,796,24.6,172.66,152.76,system,NA,0.875,2.83,5.14,138.53,-23.09,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:06.535026Z,human_signal,2,741,800,720,812,566,796,24.37,175.25,154.81,human,your_turn,0.878,2.83,5.14,138.53,-23.09,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:07.034854Z,behavior_monitor,2,822,813,783,795,617,808,42.65,205.01,166.71,system,NA,0.828,2.83,17.67,129.41,0.0,99.11,0.0
Human Dominant_21,R1,2026-09-01T06:46:07.546261Z,behavior_monitor,2,907,831,849,795,668,826,68.18,239.46,183.73,system,NA,0.778,2.83,9.35,126.37,0.0,99.11,0.0
Human Dominant_21,R1,2026-09-01T06:46:08.056516Z,behavior_monitor,2,994,854,880,794,719,850,129.39,275.3,170.29,system,NA,0.68,2.83,41.18,62.03,-127.02,169.61,54.25
Human Dominant_21,R1,2026-09-01T06:46:08.568193Z,behavior_monitor,2,1052,911,902,789,770,906,193.02,282.0,176.95,system,NA,0.594,2.83,65.26,129.41,0.0,169.61,54.25
Human Dominant_21,R1,2026-09-01T06:46:08.823162Z,flight_missed,2,1072,952,937,789,797,910,211.34,278.33,185.24,system,NA,0.568,2.83,65.26,129.41,0.0,99.11,0.0
Human Dominant_21,R1,2026-09-01T06:46:08.824325Z,flight_spawn,3,1283,-20,937,789,797,910,880.19,1049.5,185.24,system,NA,0.544,3.25,127.91,129.41,0.0,99.11,0.0
Human Dominant_21,R1,2026-09-01T06:46:10.372250Z,conflict,3,1022,112,941,763,875,801,655.88,704.71,76.63,system,NA,0.518,3.25,135.76,136.32,-161.68,130.47,-54.25
Human Dominant_21,R1,2026-09-01T06:46:18.555154Z,shot_hit,3,316,728,319,899,308,722,170.63,10.05,177.09,agent,NA,0.056,2.67,68.29,139.58,35.9,130.47,125.75
Human Dominant_21,R1,2026-09-01T06:46:18.556458Z,flight_spawn,4,931,-20,319,899,308,722,1104.72,969.17,177.09,system,NA,0.467,3.35,53.35,139.58,35.9,130.47,125.75
Human Dominant_21,R1,2026-09-01T06:46:23.029290Z,shot_hit,4,638,623,695,752,621,596,140.86,32.04,172.69,agent,NA,0.185,3.35,123.66,139.59,133.13,105.88,90.0
Human Dominant_21,R1,2026-09-01T06:46:23.029872Z,flight_spawn,5,106,-20,695,752,621,596,971.4,803.21,172.69,system,NA,0.453,2.97,47.73,139.59,133.13,105.88,90.0
Human Dominant_21,R1,2026-09-01T06:46:30.103381Z,shot_hit,5,1046,611,1054,600,765,590,13.61,281.55,289.18,human,NA,0.954,2.97,75.19,118.41,-133.46,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:30.105296Z,flight_spawn,6,850,-20,1054,600,765,590,652.8,616.44,289.18,system,NA,0.486,3.1,130.23,118.41,-133.46,130.47,54.25
Human Dominant_21,R1,2026-09-01T06:46:35.938229Z,shot_hit,6,1090,706,1090,732,961,662,26.0,136.07,146.55,human,NA,0.84,3.1,28.45,132.27,-121.97,123.22,54.25
Human Dominant_21,R1,2026-09-01T06:46:35.940380Z,flight_spawn,7,194,-20,1090,732,961,662,1169.39,1026.37,146.55,system,NA,0.467,2.83,45.0,132.27,-121.97,123.22,54.25
Human Dominant_21,R1,2026-09-01T06:46:41.903717Z,shot_hit,7,795,539,816,823,778,565,284.17,31.2,260.21,agent,NA,0.099,2.83,114.22,139.87,146.05,76.24,180.0
Human Dominant_21,R1,2026-09-01T06:46:41.905786Z,flight_spawn,8,66,-20,816,823,778,565,1128.41,921.82,260.21,system,NA,0.45,2.9,46.36,139.87,146.05,76.24,180.0
Human Dominant_21,R1,2026-09-01T06:46:47.697367Z,shot_hit,8,97,737,104,756,380,694,19.85,286.26,282.14,human,NA,0.935,2.9,81.12,134.12,-160.7,130.47,125.75
Human Dominant_21,R1,2026-09-01T06:46:47.698403Z,flight_spawn,9,1398,-20,104,756,380,694,1508.77,1244.23,282.14,system,NA,0.452,2.83,135.0,134.12,-160.7,130.47,125.75
Human Dominant_21,R1,2026-09-01T06:46:51.000383Z,human_signal,9,1079,348,351,745,573,565,829.09,550.85,285.4,human,your_turn,0.399,2.83,134.49,146.71,-34.13,76.24,0.0
Human Dominant_21,R1,2026-09-01T06:46:51.002027Z,behavior_monitor,9,1079,348,351,745,573,565,829.09,550.85,285.4,system,NA,0.399,2.83,134.49,146.71,-34.13,76.24,0.0
Human Dominant_21,R1,2026-09-01T06:46:51.002334Z,human_signal,9,1077,350,353,744,573,565,823.98,548.26,282.94,human,your_turn,0.4,2.83,134.49,146.71,-34.13,76.24,0.0
Human Dominant_21,R1,2026-09-01T06:46:51.512422Z,behavior_monitor,9,1021,409,403,712,623,565,687.45,426.36,264.85,system,NA,0.383,2.83,105.62,0.0,-90.0,83.38,-7.95
Human Dominant_21,R1,2026-09-01T06:46:52.022977Z,behavior_monitor,9,956,463,403,674,674,565,592.35,300.25,292.2,system,NA,0.336,2.83,162.3,129.41,-90.0,99.11,0.0
Human Dominant_21,R1,2026-09-01T06:46:52.534657Z,behavior_monitor,9,875,493,444,664,725,564,463.33,166.1,297.8,system,NA,0.264,2.83,159.52,137.33,44.5,99.11,0.0
Human Dominant_21,R1,2026-09-01T06:46:53.046268Z,behavior_monitor,9,798,523,487,717,774,565,366.46,48.41,324.71,system,NA,0.117,2.83,159.52,131.98,53.21,0.0,0.0
Human Dominant_21,R1,2026-09-01T06:46:53.284589Z,shot_miss,9,757,531,507,743,753,565,328.27,34.13,304.15,agent,NA,0.094,2.83,178.65,131.98,53.21,99.11,180.0
Human Dominant_21,R1,2026-09-01T06:46:53.557629Z,behavior_monitor,9,726,552,530,769,728,565,292.72,13.36,284.7,system,NA,0.044,2.83,127.38,135.02,46.31,99.11,180.0
Human Dominant_21,R1,2026-09-01T06:46:53.625912Z,shot_hit,9,717,563,538,777,720,565,279.29,3.34,279.58,agent,NA,0.012,2.83,127.38,135.72,44.61,99.11,180.0
Human Dominant_21,R1,2026-09-01T06:46:53.626917Z,flight_spawn,10,845,-20,538,777,720,565,855.11,598.87,279.58,system,NA,0.412,3.49,124.91,135.72,44.61,99.11,180.0
Human Dominant_21,R1,2026-09-01T06:46:57.472909Z,human_signal,10,350,486,398,808,529,565,326.02,195.95,275.82,human,your_turn,0.375,3.49,96.74,129.41,180.0,76.24,180.0
Human Dominant_21,R1,2026-09-01T06:46:57.474996Z,behavior_monitor,10,350,486,398,808,529,565,326.02,195.95,275.82,system,NA,0.375,3.49,96.74,122.22,180.0,72.0,180.0
Human Dominant_21,R1,2026-09-01T06:46:57.475431Z,human_signal,10,349,489,396,808,529,565,322.37,195.26,276.87,human,your_turn,0.377,3.49,96.74,122.22,180.0,72.0,180.0
Human Dominant_21,R1,2026-09-01T06:46:57.983968Z,behavior_monitor,10,330,588,332,808,478,577,220.73,148.85,273.51,system,NA,0.403,3.49,95.55,129.41,180.0,169.61,125.75
Human Dominant_21,R1,2026-09-01T06:46:58.493902Z,behavior_monitor,10,324,690,312,814,427,648,124.68,112.31,202.85,system,NA,0.474,3.49,69.7,66.41,34.67,185.01,125.77
