user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
5,20260114_124232,B,2,level2,2026-01-14T12:49:33.517710Z,ball_spawn,system,NA,NA,876,-20,1229,853,835,754,3.289,127.445,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:37.199646Z,overlap_start,system,NA,NA,504,549,493,630,835,754,2.688,103.679,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:37.474131Z,ball_hit,human,NA,NA,501,588,493,594,835,754,2.698,104.526,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:37.479740Z,ball_spawn,system,NA,NA,1195,-20,493,594,835,754,3.204,51.374,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:37.488514Z,shot,human,NA,NA,1195,-20,493,594,835,754,3.204,51.374,1,,9.415883334609335,28.8,0
5,20260114_124232,B,2,level2,2026-01-14T12:49:37.491056Z,success,human,NA,NA,1195,-20,493,594,835,754,3.204,51.374,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:37.493161Z,overlap_end,system,NA,NA,1197,-17,493,591,835,754,3.204,51.374,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:43.470056Z,overlap_start,system,NA,NA,1342,863,1266,890,835,754,2.503,89.697,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:43.826759Z,ball_hit,human,NA,NA,1335,913,1311,910,835,754,2.539,99.689,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:43.832947Z,ball_spawn,system,NA,NA,1314,-20,1311,910,835,754,2.828,45.0,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:43.844182Z,shot,human,NA,NA,1314,-20,1311,910,835,754,2.828,45.0,1,6.352626085281372,24.187891557924317,28.8,0
5,20260114_124232,B,2,level2,2026-01-14T12:49:43.847416Z,success,human,NA,NA,1314,-20,1311,910,835,754,2.828,45.0,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:43.849857Z,overlap_end,system,NA,NA,1317,-18,1313,910,835,754,2.828,45.0,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:49.024970Z,overlap_start,system,NA,NA,1305,592,1304,673,835,754,2.035,79.366,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:49.296437Z,ball_hit,human,NA,NA,1311,622,1305,637,835,754,2.035,79.366,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:49.301741Z,ball_spawn,system,NA,NA,1414,-20,1305,637,835,754,3.576,124.01,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:49.310471Z,shot,human,NA,NA,1414,-20,1305,637,835,754,3.576,124.01,1,5.469674110412598,16.147351984384994,28.8,0
5,20260114_124232,B,2,level2,2026-01-14T12:49:49.312902Z,success,human,NA,NA,1414,-20,1305,637,835,754,3.576,124.01,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:49.314906Z,overlap_end,system,NA,NA,1413,-17,1306,634,835,754,3.576,124.01,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:53.199890Z,overlap_start,system,NA,NA,1044,664,1008,735,835,754,3.362,118.173,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:53.417560Z,ball_hit,human,NA,NA,1022,700,1022,709,835,754,3.329,117.088,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:53.422782Z,ball_spawn,system,NA,NA,209,-20,1022,709,835,754,3.585,56.096,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:53.432341Z,shot,human,NA,NA,209,-20,1022,709,835,754,3.585,56.096,1,4.121100664138794,8.920206447614994,28.8,0
5,20260114_124232,B,2,level2,2026-01-14T12:49:53.434955Z,success,human,NA,NA,209,-20,1022,709,835,754,3.585,56.096,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:53.437041Z,overlap_end,system,NA,NA,212,-17,1022,706,835,754,3.585,56.096,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:56.872914Z,overlap_start,system,NA,NA,718,587,736,663,835,754,4.082,46.798,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:57.194526Z,ball_hit,human,NA,NA,767,640,756,622,835,754,4.082,46.798,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:57.199538Z,ball_spawn,system,NA,NA,123,-20,756,622,835,754,2.901,46.411,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:57.208415Z,shot,human,NA,NA,123,-20,756,622,835,754,2.901,46.411,1,3.7769830226898193,20.573380250932015,28.8,0
5,20260114_124232,B,2,level2,2026-01-14T12:49:57.210911Z,success,human,NA,NA,123,-20,756,622,835,754,2.901,46.411,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:49:57.213144Z,overlap_end,system,NA,NA,126,-17,758,620,835,754,2.901,46.411,,,,,
5,20260114_124232,B,2,level2,2026-01-14T12:50:01.837397Z,overlap_start,system,NA,NA,830,555,881,618,835,754,2.688,51.411,,,,,
