user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Negotiation_49,2026-09-11T06:33:11.177304Z,2026-09-11T06:57:54.796146Z,87,33,0.22,0.596,685,552,133,14,6,
