user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
No Signal_34,R1,2026-09-04T07:59:18.999900Z,flight_spawn,1,124,-20,898,564,740,565,969.26,849.71,157.48,system,NA,0.467,3.12,129.93,0.0,-139.18,0.0,0.0
No Signal_34,R1,2026-09-04T08:03:01.368699Z,shot_miss,1,360,570,931,633,316,565,574.67,44.8,619.46,agent,NA,0.072,3.12,80.59,139.58,156.59,76.24,0.0
No Signal_34,R1,2026-09-04T08:03:01.588954Z,shot_miss,1,377,605,903,645,332,589,527.11,47.86,573.37,agent,NA,0.083,3.12,54.18,138.81,157.45,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:03.851709Z,shot_miss,1,627,898,669,836,503,827,74.93,142.64,165.82,human,NA,0.656,3.12,79.79,139.55,122.21,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:04.141479Z,flight_missed,1,633,953,644,868,526,859,85.55,142.9,118.88,system,NA,0.626,3.12,79.79,118.77,141.39,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:04.142535Z,flight_spawn,2,1123,-20,644,868,526,859,1009.16,1062.74,118.88,system,NA,0.513,3.52,55.33,118.77,141.39,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:11.391153Z,shot_miss,2,902,470,947,469,917,565,45.04,95.69,100.3,human,NA,0.68,2.12,170.95,129.41,180.0,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:11.798425Z,shot_miss,2,855,478,894,469,886,564,40.55,91.47,95.57,human,NA,0.693,2.12,170.95,129.41,180.0,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:12.004256Z,shot_miss,2,830,482,868,469,870,564,40.26,90.95,94.78,human,NA,0.693,2.12,170.95,129.41,180.0,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:12.173965Z,shot_miss,2,810,486,846,469,857,564,39.94,91.56,95.4,human,NA,0.696,2.12,170.95,129.41,180.0,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:12.958478Z,shot_miss,2,732,526,750,496,797,563,34.69,74.46,81.93,human,NA,0.682,2.12,120.92,135.74,162.44,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:14.521521Z,shot_hit,2,556,577,572,562,678,572,21.69,121.62,106.55,human,NA,0.849,2.12,169.66,137.37,122.87,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:14.522245Z,flight_spawn,3,488,-20,572,562,678,572,588.56,622.18,106.55,system,NA,0.514,3.53,124.5,137.37,122.87,76.24,180.0
No Signal_34,R1,2026-09-04T08:03:23.259519Z,shot_miss,3,740,613,725,584,624,598,32.57,116.86,102.11,human,NA,0.782,2.6,95.9,129.41,90.0,144.11,50.82
No Signal_34,R1,2026-09-04T08:03:23.530298Z,conflict,3,734,657,725,622,646,629,36.43,92.48,79.45,system,NA,0.717,2.6,121.16,129.41,90.0,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:24.534892Z,conflict,3,737,804,746,655,672,683,149.67,137.39,79.22,system,NA,0.479,2.6,46.34,75.87,58.52,119.22,62.64
No Signal_34,R1,2026-09-04T08:03:26.378414Z,flight_missed,3,972,953,843,630,773,829,347.69,234.56,210.88,system,NA,0.403,2.6,41.1,150.3,-36.81,138.63,54.25
No Signal_34,R1,2026-09-04T08:03:26.379329Z,flight_spawn,4,655,-20,843,630,773,829,677.34,857.83,210.88,system,NA,0.559,2.83,45.02,150.3,-36.81,138.63,54.25
No Signal_34,R1,2026-09-04T08:03:33.322284Z,shot_miss,4,1330,602,1308,623,1114,597,30.79,216.1,195.94,human,NA,0.875,2.83,167.83,137.04,70.78,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:33.764954Z,shot_miss,4,1259,617,1315,645,1148,612,62.68,111.01,170.41,human,NA,0.639,2.83,167.83,77.51,-132.9,130.47,54.25
No Signal_34,R1,2026-09-04T08:03:34.173019Z,shot_hit,4,1188,632,1356,644,1174,626,167.9,15.8,183.02,agent,NA,0.086,2.83,167.83,129.41,0.0,0.0,90.0
No Signal_34,R1,2026-09-04T08:03:34.173810Z,flight_spawn,5,891,-20,1356,644,1174,626,810.49,705.87,183.02,system,NA,0.466,2.86,134.34,129.41,0.0,0.0,90.0
No Signal_34,R1,2026-09-04T08:03:41.403559Z,shot_miss,5,1423,869,1423,910,1332,837,40.41,96.6,116.6,human,NA,0.705,2.17,105.46,35.5,0.0,150.96,58.79
No Signal_34,R1,2026-09-04T08:03:41.556329Z,shot_hit,5,1418,888,1412,896,1343,853,10.76,82.76,81.01,human,NA,0.885,2.17,105.46,131.1,-133.66,130.47,54.25
