user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
No Signal_34,2026-09-04T07:59:18.950739Z,2026-09-04T08:20:11.495281Z,94,26,0.396,0.734,0,0,0,8,6,
