user_id,round_id,round_start_time,round_end_time,round_duration,round_score,round_errors,human_accuracy,agent_accuracy,enemy_spawn_count,conflict_count,human_signal_count,agent_signal_count
No Signal_24,R1,2026-09-02T05:04:08.468761Z,2026-09-02T05:06:27.324816Z,138.86,11,9,0.5,0.417,20,1,0,0
No Signal_24,R2,2026-09-02T05:06:33.021410Z,2026-09-02T05:08:41.751321Z,128.73,14,6,0.5,0.667,20,0,0,0
No Signal_24,R3,2026-09-02T05:09:42.597204Z,2026-09-02T05:11:44.249468Z,121.65,14,6,0.857,0.533,20,0,0,0
No Signal_24,R4,2026-09-02T05:11:59.849256Z,2026-09-02T05:13:58.530683Z,118.68,16,4,0.818,0.583,20,0,0,0
No Signal_24,R5,2026-09-02T05:14:43.424733Z,2026-09-02T05:16:52.084640Z,128.66,15,5,0.778,0.727,20,0,0,0
No Signal_24,R6,2026-09-02T05:17:01.586107Z,2026-09-02T05:19:02.469929Z,120.88,15,5,1.0,0.636,20,0,0,0
