user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
No Signal_24,R1,2026-09-02T04:59:57.080948Z,flight_spawn,1,651,-20,455,513,993,592,568.09,701.89,543.75,system,NA,0.553,3.53,124.54,0.0,-62.92,0.0,78.33
No Signal_24,R1,2026-09-02T05:04:17.938196Z,flight_missed,1,248,952,820,653,405,858,645.73,182.79,463.34,system,NA,0.221,3.53,120.06,140.14,-139.8,130.47,125.75
No Signal_24,R1,2026-09-02T05:04:17.940282Z,flight_spawn,2,1300,-20,820,653,405,858,826.45,1253.99,463.34,system,NA,0.603,3.24,51.85,140.14,-139.8,130.47,125.75
No Signal_24,R1,2026-09-02T05:04:20.916485Z,shot_hit,2,1083,385,1099,394,607,577,18.99,513.1,524.9,human,NA,0.964,3.24,108.12,143.22,-54.07,130.47,-54.25
No Signal_24,R1,2026-09-02T05:04:20.917547Z,flight_spawn,3,638,-20,1099,394,607,577,620.26,598.69,524.9,system,NA,0.491,2.83,135.0,143.22,-54.07,130.47,-54.25
No Signal_24,R1,2026-09-02T05:04:28.645042Z,shot_hit,3,166,624,531,711,179,620,375.83,14.12,364.03,agent,NA,0.036,2.38,16.75,142.55,143.03,76.24,180.0
No Signal_24,R1,2026-09-02T05:04:28.645688Z,flight_spawn,4,1065,-20,531,711,179,620,905.32,1093.05,364.03,system,NA,0.547,3.2,128.7,142.55,143.03,76.24,180.0
No Signal_24,R1,2026-09-02T05:04:35.093565Z,shot_miss,4,1288,751,1250,730,644,687,43.17,646.47,607.07,human,NA,0.937,3.2,127.04,137.13,19.32,130.47,54.25
No Signal_24,R1,2026-09-02T05:04:36.216683Z,flight_missed,4,1226,953,1309,843,731,807,137.29,515.96,579.21,system,NA,0.79,3.2,101.54,129.41,90.0,130.47,54.25
No Signal_24,R1,2026-09-02T05:04:36.217303Z,flight_spawn,5,775,-20,1309,843,731,807,1015.63,828.83,579.21,system,NA,0.449,3.2,128.73,129.41,90.0,130.47,54.25
No Signal_24,R1,2026-09-02T05:04:40.491670Z,shot_miss,5,1199,520,1194,551,990,566,31.29,213.73,204.55,human,NA,0.872,3.2,35.37,129.41,180.0,76.24,0.0
No Signal_24,R1,2026-09-02T05:04:43.087544Z,shot_hit,5,1341,684,1357,677,1188,678,17.37,152.65,168.64,human,NA,0.898,1.93,129.3,135.75,-17.58,76.24,0.0
No Signal_24,R1,2026-09-02T05:04:43.088542Z,flight_spawn,6,180,-20,1357,677,1188,678,1368.06,1226.57,168.64,system,NA,0.473,3.32,52.96,135.75,-17.58,76.24,0.0
No Signal_24,R1,2026-09-02T05:04:48.217644Z,shot_miss,6,839,620,822,898,872,592,278.7,43.32,310.27,agent,NA,0.135,3.32,86.4,134.75,-163.82,130.47,125.75
No Signal_24,R1,2026-09-02T05:04:48.387531Z,shot_miss,6,853,649,801,890,859,610,246.75,39.69,286.38,agent,NA,0.139,3.32,58.09,137.14,-155.93,130.47,125.75
No Signal_24,R1,2026-09-02T05:04:48.592309Z,shot_miss,6,848,687,775,878,844,631,204.68,55.45,256.17,agent,NA,0.213,3.32,110.73,137.14,-154.55,130.47,125.75
No Signal_24,R1,2026-09-02T05:04:49.624539Z,shot_miss,6,762,862,793,875,766,740,33.46,121.7,137.32,human,NA,0.784,3.32,131.49,0.0,0.0,143.07,123.34
No Signal_24,R1,2026-09-02T05:04:50.032604Z,shot_miss,6,692,902,742,880,735,784,54.51,125.77,96.64,human,NA,0.698,3.32,153.87,136.08,158.18,130.47,125.75
No Signal_24,R1,2026-09-02T05:04:51.423010Z,flight_missed,6,427,954,828,855,629,910,412.73,205.97,206.91,system,NA,0.333,3.32,128.57,137.5,-90.0,85.23,180.0
No Signal_24,R1,2026-09-02T05:04:51.424073Z,flight_spawn,7,822,-20,828,855,629,910,875.07,949.8,206.91,system,NA,0.52,2.83,135.0,137.5,-90.0,85.23,180.0
No Signal_24,R1,2026-09-02T05:04:58.296579Z,flight_missed,7,954,953,1114,629,937,841,360.8,112.89,276.15,system,NA,0.238,2.83,109.11,122.22,180.0,100.0,90.0
