user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
9,20260115_073029,A,3,level3,2026-01-15T07:41:21.209139Z,ball_spawn,system,NA,NA,200,-20,415,910,835,754,2.828,45.0,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:25.410647Z,overlap_start,system,NA,NA,379,476,365,557,835,754,2.007,85.107,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:26.225028Z,ball_hit,human,NA,NA,413,570,415,594,835,754,2.001,87.848,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:26.230173Z,ball_spawn,system,NA,NA,1342,-20,415,594,835,754,3.224,51.654,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:26.238971Z,shot,human,NA,NA,1342,-20,415,594,835,754,3.224,51.654,1,,24.250090052639614,28.8,0
9,20260115_073029,A,3,level3,2026-01-15T07:41:26.241411Z,success,human,NA,NA,1342,-20,415,594,835,754,3.224,51.654,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:26.243488Z,overlap_end,system,NA,NA,1344,-17,417,595,835,754,3.224,51.654,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:30.532802Z,overlap_start,system,NA,NA,1002,622,953,688,835,754,4.078,141.689,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:30.804489Z,ball_hit,human,NA,NA,956,660,956,688,835,754,4.0,140.793,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:30.810944Z,ball_spawn,system,NA,NA,1401,-20,956,688,835,754,3.21,128.54,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:30.820301Z,shot,human,NA,NA,1401,-20,956,688,835,754,3.21,128.54,1,4.579463243484497,27.93632151968815,28.8,0
9,20260115_073029,A,3,level3,2026-01-15T07:41:30.822977Z,success,human,NA,NA,1401,-20,956,688,835,754,3.21,128.54,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:30.825208Z,overlap_end,system,NA,NA,1400,-17,956,688,835,754,3.21,128.54,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:35.110255Z,overlap_start,system,NA,NA,960,617,952,699,835,754,2.688,110.916,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:35.553802Z,ball_hit,human,NA,NA,938,680,952,699,835,754,2.688,110.916,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:35.559243Z,ball_spawn,system,NA,NA,152,-20,952,699,835,754,2.844,45.31,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:35.568272Z,shot,human,NA,NA,152,-20,952,699,835,754,2.844,45.31,1,4.74930477142334,24.15281428199601,28.8,0
9,20260115_073029,A,3,level3,2026-01-15T07:41:35.570713Z,success,human,NA,NA,152,-20,952,699,835,754,2.844,45.31,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:35.572834Z,overlap_end,system,NA,NA,154,-17,952,699,835,754,2.844,45.31,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:41.031302Z,overlap_start,system,NA,NA,686,633,734,699,835,754,2.204,66.527,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:41.607900Z,ball_hit,human,NA,NA,729,699,734,699,835,754,2.635,50.101,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:41.613482Z,ball_spawn,system,NA,NA,591,-20,734,699,835,754,2.944,47.204,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:41.622760Z,shot,human,NA,NA,591,-20,734,699,835,754,2.944,47.204,1,6.054098129272461,5.918009570876719,28.8,0
9,20260115_073029,A,3,level3,2026-01-15T07:41:41.625421Z,success,human,NA,NA,591,-20,734,699,835,754,2.944,47.204,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:41.627694Z,overlap_end,system,NA,NA,594,-17,734,699,835,754,2.944,47.204,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:48.092055Z,overlap_start,system,NA,NA,1239,805,1222,885,835,754,2.888,131.585,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:48.651285Z,ball_hit,human,NA,NA,1179,874,1188,885,835,754,2.707,127.052,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:48.656951Z,ball_spawn,system,NA,NA,1017,-20,1188,885,835,754,2.912,46.612,,,,,
9,20260115_073029,A,3,level3,2026-01-15T07:41:48.666241Z,shot,human,NA,NA,1017,-20,1188,885,835,754,2.912,46.612,1,7.043397903442383,14.528512591269447,28.8,0
