user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
No Signal_47,R1,2026-09-11T03:12:52.516813Z,flight_spawn,1,735,-20,985,590,320,590,659.08,738.02,665.0,system,NA,0.528,2.83,135.0,0.0,0.0,0.0,0.0
No Signal_47,R1,2026-09-11T03:17:24.454807Z,shot_hit,1,673,644,1045,799,654,627,402.65,25.84,427.06,agent,NA,0.06,2.83,117.51,149.88,137.39,112.5,90.0
No Signal_47,R1,2026-09-11T03:17:24.457702Z,flight_spawn,2,876,-20,1045,799,654,627,836.36,684.71,427.06,system,NA,0.45,3.03,48.77,149.88,137.39,112.5,90.0
No Signal_47,R1,2026-09-11T03:17:29.865302Z,shot_hit,2,1387,465,1370,479,1002,565,22.24,397.08,377.35,human,NA,0.947,1.95,173.84,134.98,-32.98,72.0,0.0
No Signal_47,R1,2026-09-11T03:17:29.866175Z,flight_spawn,3,956,-20,1370,479,1002,565,649.25,587.53,377.35,system,NA,0.475,2.83,45.0,134.98,-32.98,72.0,0.0
No Signal_47,R1,2026-09-11T03:17:34.552623Z,shot_miss,3,1441,353,1403,357,1238,565,37.81,293.34,265.73,human,NA,0.886,2.01,78.77,129.41,0.0,76.24,0.0
No Signal_47,R1,2026-09-11T03:17:35.866934Z,shot_hit,3,1425,496,1450,491,1337,565,24.46,112.8,135.02,human,NA,0.822,1.88,101.6,129.41,90.0,76.24,0.0
No Signal_47,R1,2026-09-11T03:17:35.868007Z,flight_spawn,4,1349,-20,1450,491,1337,565,521.12,586.09,135.02,system,NA,0.529,2.88,46.08,129.41,90.0,76.24,0.0
No Signal_47,R1,2026-09-11T03:17:36.412133Z,conflict,4,1386,66,1430,533,1358,565,468.65,499.93,79.19,system,NA,0.516,2.88,66.74,140.64,-152.16,76.24,0.0
No Signal_47,R1,2026-09-11T03:17:37.415973Z,conflict,4,1412,165,1441,514,1383,566,350.34,401.76,77.53,system,NA,0.534,2.18,154.89,17.28,0.0,21.54,0.0
No Signal_47,R1,2026-09-11T03:17:41.424190Z,shot_miss,4,1134,524,1382,459,1117,564,256.14,43.52,285.41,agent,NA,0.145,2.18,60.89,0.0,136.26,0.0,180.0
No Signal_47,R1,2026-09-11T03:17:41.679111Z,shot_hit,4,1146,554,1382,459,1123,564,254.82,25.0,279.81,agent,NA,0.089,2.18,90.53,0.0,136.26,24.82,165.96
No Signal_47,R1,2026-09-11T03:17:41.680119Z,flight_spawn,5,386,-20,1382,459,1123,564,1106.02,940.5,279.81,system,NA,0.46,3.39,53.87,0.0,136.26,24.82,165.96
No Signal_47,R1,2026-09-11T03:17:47.320756Z,flight_missed,5,430,952,1007,699,717,804,630.11,322.97,308.41,system,NA,0.339,3.39,75.84,128.65,-147.17,123.22,125.75
No Signal_47,R1,2026-09-11T03:17:47.321992Z,flight_spawn,6,908,-20,1007,699,717,804,725.82,846.19,308.41,system,NA,0.538,3.48,125.05,128.65,-147.17,123.22,125.75
No Signal_47,R1,2026-09-11T03:17:51.532325Z,shot_hit,6,501,590,777,782,525,577,336.41,26.76,325.32,agent,NA,0.074,3.48,69.24,142.18,141.5,130.47,125.75
No Signal_47,R1,2026-09-11T03:17:51.534343Z,flight_spawn,7,1350,-20,777,782,525,577,985.62,1018.75,325.32,system,NA,0.508,2.83,45.0,142.18,141.5,130.47,125.75
No Signal_47,R1,2026-09-11T03:17:56.687124Z,shot_miss,7,980,438,1012,468,889,566,43.57,156.23,157.23,human,NA,0.782,2.66,179.17,129.41,180.0,76.24,0.0
No Signal_47,R1,2026-09-11T03:17:57.434472Z,shot_miss,7,877,484,915,468,883,566,41.93,81.68,103.1,human,NA,0.661,2.66,151.71,129.41,180.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:02.600274Z,flight_missed,7,317,953,336,713,488,910,240.59,176.72,248.97,system,NA,0.423,2.66,42.63,68.87,-90.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:02.602453Z,flight_spawn,8,1222,-20,336,713,488,910,1150.25,1184.66,248.97,system,NA,0.507,2.83,135.0,68.87,-90.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:07.524102Z,shot_hit,8,598,394,582,390,589,566,16.57,172.38,176.7,human,NA,0.912,2.83,75.15,129.41,0.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:07.525264Z,flight_spawn,9,1116,-20,582,390,589,566,673.41,788.84,176.7,system,NA,0.539,2.83,45.0,129.41,0.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:15.446620Z,flight_missed,9,1238,953,1368,813,1137,910,191.31,109.9,250.51,system,NA,0.365,2.39,127.4,143.96,-43.45,76.24,0.0
No Signal_47,R1,2026-09-11T03:18:15.449309Z,flight_spawn,10,636,-20,1368,813,1137,910,1109.95,1056.44,250.51,system,NA,0.488,2.83,45.0,143.96,-43.45,76.24,0.0
No Signal_47,R1,2026-09-11T03:18:25.481800Z,flight_missed,10,150,952,683,689,399,910,595.15,252.93,360.14,system,NA,0.298,1.81,16.92,129.41,0.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:25.482934Z,flight_spawn,11,573,-20,683,689,399,910,717.63,946.1,360.14,system,NA,0.569,2.83,135.0,129.41,0.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:29.313539Z,shot_hit,11,389,558,747,672,371,566,375.85,19.09,390.53,agent,NA,0.048,2.83,111.36,0.0,180.0,0.0,36.14
No Signal_47,R1,2026-09-11T03:18:29.316079Z,flight_spawn,12,849,-20,747,672,371,566,700.08,756.42,390.53,system,NA,0.519,3.12,50.09,0.0,180.0,0.0,36.14
No Signal_47,R1,2026-09-11T03:18:33.567062Z,shot_hit,12,1134,541,1123,551,673,565,14.31,461.55,450.73,human,NA,0.97,3.12,101.89,137.89,41.63,76.24,0.0
No Signal_47,R1,2026-09-11T03:18:33.569001Z,flight_spawn,13,97,-20,1123,551,673,565,1174.53,821.45,450.73,system,NA,0.412,2.86,45.58,137.89,41.63,76.24,0.0
No Signal_47,R1,2026-09-11T03:18:42.437022Z,shot_miss,13,28,742,725,656,65,737,702.5,37.08,665.43,agent,NA,0.05,1.56,52.31,139.26,111.68,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:42.778382Z,shot_hit,13,48,767,708,700,39,762,664.02,10.01,672.36,agent,NA,0.015,1.56,52.31,137.18,110.88,130.47,125.75
No Signal_47,R1,2026-09-11T03:18:42.779553Z,flight_spawn,14,1200,-20,708,700,39,762,872.27,1400.33,672.36,system,NA,0.616,3.32,127.01,137.18,110.88,130.47,125.75
No Signal_47,R1,2026-09-11T03:18:46.515506Z,shot_hit,14,678,450,668,453,302,565,11.33,394.08,382.75,human,NA,0.972,3.32,157.31,129.41,180.0,76.24,0.0
No Signal_47,R1,2026-09-11T03:18:46.516501Z,flight_spawn,15,198,-20,668,453,302,565,667.16,594.97,382.75,system,NA,0.471,2.83,45.0,129.41,180.0,76.24,0.0
No Signal_47,R1,2026-09-11T03:18:51.172658Z,shot_hit,15,554,593,752,504,528,581,216.92,29.19,236.73,agent,NA,0.119,2.83,100.63,129.41,0.0,130.47,54.25
No Signal_47,R1,2026-09-11T03:18:51.174944Z,flight_spawn,16,428,-20,752,504,528,581,616.44,609.43,236.73,system,NA,0.497,2.83,135.0,129.41,0.0,130.47,54.25
No Signal_47,R1,2026-09-11T03:18:56.580596Z,shot_hit,16,149,534,843,593,145,564,697.11,30.69,699.0,agent,NA,0.042,2.04,77.09,0.0,90.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:18:56.581822Z,flight_spawn,17,405,-20,843,593,145,564,754.16,639.77,699.0,system,NA,0.459,3.28,52.45,0.0,90.0,76.24,180.0
No Signal_47,R1,2026-09-11T03:19:01.702111Z,shot_hit,17,85,590,576,593,96,580,491.4,15.2,479.8,agent,NA,0.03,2.82,40.66,0.0,180.0,130.47,125.75
No Signal_47,R1,2026-09-11T03:19:01.702823Z,flight_spawn,18,166,-20,576,593,96,580,738.34,604.85,479.8,system,NA,0.45,3.05,130.9,0.0,180.0,130.47,125.75
No Signal_47,R1,2026-09-11T03:19:09.805113Z,shot_miss,18,454,529,694,598,432,564,250.17,40.57,264.56,agent,NA,0.14,1.86,85.38,121.27,-35.95,0.0,0.0
No Signal_47,R1,2026-09-11T03:19:10.076397Z,shot_hit,18,439,554,711,572,424,564,272.56,17.85,287.14,agent,NA,0.061,1.86,162.7,123.72,-53.59,76.24,180.0
