user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
No Signal_35,2026-09-07T00:53:17.418455Z,2026-09-07T01:13:14.657021Z,81,39,0.703,0.486,0,0,0,4,6,
