user_id,round_id,round_start_time,round_end_time,round_duration,round_score,round_errors,human_accuracy,agent_accuracy,enemy_spawn_count,conflict_count,human_signal_count,agent_signal_count
No Signal_35,R1,2026-09-07T00:57:18.214516Z,2026-09-07T00:59:24.467404Z,126.25,15,5,0.909,0.625,20,2,0,0
No Signal_35,R2,2026-09-07T00:59:30.042571Z,2026-09-07T01:01:49.737704Z,139.7,12,8,0.545,0.353,20,0,0,0
No Signal_35,R3,2026-09-07T01:03:03.643551Z,2026-09-07T01:05:06.840814Z,123.2,15,5,0.667,0.5,20,0,0,0
No Signal_35,R4,2026-09-07T01:05:12.161199Z,2026-09-07T01:07:23.104249Z,130.94,14,6,0.818,0.625,20,0,0,0
No Signal_35,R5,2026-09-07T01:08:10.516975Z,2026-09-07T01:10:35.782479Z,145.27,13,7,0.5,0.421,20,1,0,0
No Signal_35,R6,2026-09-07T01:10:44.130743Z,2026-09-07T01:13:14.654948Z,150.52,12,8,0.778,0.625,20,1,0,0
