user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
3,20260114_062841,A,1,level1,2026-01-14T06:28:41.068812Z,ball_spawn,system,NA,NA,1048,-20,881,643,835,754,2.828,45.0,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:49.710255Z,overlap_start,system,NA,NA,1310,644,1285,720,835,754,2.383,122.918,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:50.001390Z,shot,human,NA,NA,1290,676,1314,696,835,754,2.496,126.756,0,,32.287839407870166,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:50.008059Z,miss,human,NA,NA,1290,676,1314,696,835,754,2.496,126.756,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:50.460128Z,shot,human,NA,NA,1276,730,1267,690,835,754,2.0,90.859,0,0.45839786529541016,40.92601283176032,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:50.464808Z,miss,human,NA,NA,1276,730,1267,690,835,754,2.0,90.859,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:50.730473Z,shot,human,NA,NA,1271,762,1257,724,835,754,2.016,97.141,0,0.2712521553039551,39.71002805465875,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:50.733812Z,miss,human,NA,NA,1271,762,1257,724,835,754,2.016,97.141,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:51.018905Z,shot,human,NA,NA,1261,796,1270,762,835,754,2.077,105.605,0,0.2882087230682373,35.144709713965085,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:51.024361Z,miss,human,NA,NA,1261,796,1270,762,835,754,2.077,105.605,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:51.272531Z,shot,human,NA,NA,1254,826,1274,797,835,754,2.021,98.312,0,0.25337815284729004,35.26354695127515,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:51.277496Z,miss,human,NA,NA,1254,826,1274,797,835,754,2.021,98.312,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:51.525917Z,shot,human,NA,NA,1251,856,1274,830,835,754,2.003,93.118,0,0.2534801959991455,34.743751103445064,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:51.530348Z,miss,human,NA,NA,1251,856,1274,830,835,754,2.003,93.118,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:52.308207Z,overlap_end,system,NA,NA,1255,950,1259,864,835,754,2.003,86.744,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:52.341448Z,ball_miss,system,NA,NA,1255,954,1257,860,835,754,2.003,86.744,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:52.345832Z,ball_spawn,system,NA,NA,532,-20,1257,860,835,754,2.883,46.066,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:55.893827Z,overlap_start,system,NA,NA,941,413,985,483,835,754,2.372,61.057,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:56.235410Z,ball_hit,human,NA,NA,962,453,958,458,835,754,2.222,69.07,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:56.240066Z,ball_spawn,system,NA,NA,911,-20,958,458,835,754,2.963,132.451,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:56.249704Z,shot,human,NA,NA,911,-20,958,458,835,754,2.963,132.451,1,4.711665868759155,6.387469380682945,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:28:56.251992Z,success,human,NA,NA,911,-20,958,458,835,754,2.963,132.451,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:28:56.253987Z,overlap_end,system,NA,NA,910,-17,958,456,835,754,2.963,132.451,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:29:02.057779Z,overlap_start,system,NA,NA,364,729,409,799,835,754,2.311,108.927,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:29:02.485695Z,shot,human,NA,NA,354,782,357,821,835,754,2.199,96.229,0,6.248234033584595,39.260546080444506,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:29:02.490788Z,miss,human,NA,NA,354,782,357,821,835,754,2.199,96.229,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:29:02.858824Z,shot,human,NA,NA,354,830,309,837,835,754,2.216,80.579,0,0.3730638027191162,45.87953031958195,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:29:02.863914Z,miss,human,NA,NA,354,830,309,837,835,754,2.216,80.579,,,,,
3,20260114_062841,A,1,level1,2026-01-14T06:29:03.114432Z,shot,human,NA,NA,365,863,331,861,835,754,2.354,68.246,0,0.25565433502197266,34.14424772095569,28.8,0
3,20260114_062841,A,1,level1,2026-01-14T06:29:03.119743Z,miss,human,NA,NA,365,863,331,861,835,754,2.354,68.246,,,,,
