user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Human Dominant_9,R1,2026-08-23T11:38:00.050825Z,flight_spawn,1,1368,-20,985,590,320,590,720.5,1212.98,665.0,system,NA,0.627,2.83,135.0,0.0,0.0,0.0,0.0
Human Dominant_9,R1,2026-08-23T11:43:17.952504Z,shot_hit,1,1017,376,997,355,588,565,28.77,468.3,459.89,human,NA,0.942,2.83,81.67,126.15,-33.91,76.53,7.02
Human Dominant_9,R1,2026-08-23T11:43:17.954300Z,flight_spawn,2,334,-20,997,355,588,565,761.91,638.42,459.89,system,NA,0.456,2.83,45.0,126.15,-33.91,76.53,7.02
Human Dominant_9,R1,2026-08-23T11:43:18.987968Z,human_signal,2,402,133,964,434,539,565,637.46,453.91,443.95,human,i_can,0.416,2.83,97.45,129.41,180.0,56.8,-177.93
Human Dominant_9,R1,2026-08-23T11:43:19.003383Z,behavior_monitor,2,402,133,964,434,538,565,637.46,453.52,445.19,system,NA,0.416,2.83,97.45,142.88,-162.19,81.0,180.0
Human Dominant_9,R1,2026-08-23T11:43:19.508151Z,behavior_monitor,2,365,207,914,416,499,565,587.15,382.36,440.74,system,NA,0.394,2.83,121.43,146.84,123.98,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:20.017767Z,behavior_monitor,2,324,278,891,478,460,565,601.09,317.36,440.23,system,NA,0.346,2.83,117.71,135.21,146.78,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:20.525171Z,behavior_monitor,2,282,332,826,500,421,565,569.66,271.67,410.18,system,NA,0.323,2.83,41.06,129.41,180.0,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:20.728178Z,human_signal,2,303,354,800,500,406,565,517.5,235.16,399.48,human,your_turn,0.312,2.83,19.25,129.41,180.0,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:20.728695Z,human_signal,2,307,355,798,500,406,565,511.82,232.83,397.31,human,your_turn,0.313,2.83,19.25,129.41,180.0,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:21.034625Z,behavior_monitor,2,352,371,768,492,379,565,433.11,196.66,396.1,system,NA,0.312,2.83,19.25,133.98,-74.99,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:43:21.542313Z,behavior_monitor,2,431,399,816,452,390,565,388.84,170.89,440.01,system,NA,0.305,2.83,19.25,135.42,18.44,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:22.051806Z,behavior_monitor,2,499,443,877,486,435,565,380.31,137.59,448.71,system,NA,0.266,2.83,47.92,137.77,44.83,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:22.558435Z,behavior_monitor,2,560,502,888,543,480,565,329.67,101.71,407.87,system,NA,0.236,2.83,25.95,143.23,128.21,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:23.063793Z,behavior_monitor,2,623,553,830,587,525,565,209.34,98.98,305.59,system,NA,0.321,2.83,24.45,141.41,147.45,90.02,-16.74
Human Dominant_9,R1,2026-08-23T11:43:23.571578Z,behavior_monitor,2,702,585,766,616,569,580,70.68,133.53,200.19,system,NA,0.654,2.83,1.58,129.41,180.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:23.807762Z,shot_hit,2,739,590,741,596,590,586,6.63,149.63,151.69,human,NA,0.958,2.83,3.74,138.55,-127.84,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:23.808326Z,flight_spawn,3,813,-20,741,596,590,586,620.9,646.01,151.69,system,NA,0.51,2.92,46.85,138.55,-127.84,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:29.060450Z,shot_miss,3,1425,474,1385,470,934,565,40.13,499.17,460.79,human,NA,0.926,2.09,114.19,129.41,0.0,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:30.432747Z,shot_hit,3,1308,597,1326,575,1039,590,28.74,269.51,288.05,human,NA,0.904,2.09,110.76,140.11,157.47,130.47,54.25
Human Dominant_9,R1,2026-08-23T11:43:30.433667Z,flight_spawn,4,711,-20,1326,575,1039,590,855.74,693.04,288.05,system,NA,0.447,3.34,126.74,140.11,157.47,130.47,54.25
Human Dominant_9,R1,2026-08-23T11:43:38.346441Z,shot_hit,4,465,924,329,824,462,899,169.18,25.35,152.71,agent,NA,0.13,3.34,3.38,135.4,-154.35,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:43:38.347392Z,flight_spawn,5,670,-20,329,824,462,899,911.09,942.32,152.71,system,NA,0.508,3.6,123.79,135.4,-154.35,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:43:41.762566Z,shot_hit,5,263,458,265,466,325,566,8.27,124.54,116.48,human,NA,0.938,3.6,101.79,134.44,-74.28,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:41.763808Z,flight_spawn,6,846,-20,265,466,325,566,757.42,784.17,116.48,system,NA,0.509,3.55,124.24,134.44,-74.28,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:43:43.576738Z,human_signal,6,859,326,480,436,444,564,393.95,478.37,133.5,human,i_can,0.548,3.55,77.61,136.27,23.47,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:43.594119Z,behavior_monitor,6,859,326,480,436,445,564,393.95,477.24,133.15,system,NA,0.548,3.55,77.61,136.27,23.47,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:44.102869Z,behavior_monitor,6,884,430,544,464,484,565,341.93,422.26,117.02,system,NA,0.553,3.55,77.61,137.22,28.91,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:44.609302Z,behavior_monitor,6,876,534,597,508,523,564,280.22,354.07,92.37,system,NA,0.558,3.55,106.11,133.44,48.1,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:45.125144Z,behavior_monitor,6,801,612,638,562,562,594,170.76,240.15,83.01,system,NA,0.584,3.55,134.77,130.9,56.36,130.47,54.25
Human Dominant_9,R1,2026-08-23T11:43:45.431684Z,conflict,6,748,651,660,598,586,628,102.7,163.01,79.85,system,NA,0.614,3.55,133.16,130.59,60.02,134.09,44.74
Human Dominant_9,R1,2026-08-23T11:43:45.632673Z,behavior_monitor,6,723,682,660,598,586,628,105.14,146.88,79.85,system,NA,0.583,3.55,126.36,0.0,60.02,0.0,54.25
Human Dominant_9,R1,2026-08-23T11:43:46.139746Z,behavior_monitor,6,644,745,665,602,601,650,144.5,104.19,80.02,system,NA,0.419,3.55,124.46,0.0,0.0,130.47,54.25
Human Dominant_9,R1,2026-08-23T11:43:46.649120Z,behavior_monitor,6,591,830,665,602,596,704,239.85,126.44,122.84,system,NA,0.345,3.55,141.01,0.0,0.0,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:43:47.157819Z,behavior_monitor,6,496,879,647,640,557,758,282.19,135.62,147.85,system,NA,0.325,3.55,145.27,140.59,124.27,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:43:47.664009Z,behavior_monitor,6,397,913,593,644,518,812,333.32,157.95,184.13,system,NA,0.322,3.55,147.26,129.79,-120.18,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:43:47.984743Z,flight_missed,6,338,952,583,600,492,848,428.46,185.61,264.04,system,NA,0.302,3.55,147.26,133.4,-105.25,160.46,128.08
Human Dominant_9,R1,2026-08-23T11:43:47.985418Z,flight_spawn,7,328,-20,583,600,492,848,671.29,884.06,264.04,system,NA,0.568,2.83,135.0,133.4,-105.25,160.46,128.08
Human Dominant_9,R1,2026-08-23T11:43:51.116720Z,human_signal,7,76,274,427,469,302,584,402.2,384.34,170.21,human,your_turn,0.489,2.58,42.16,137.52,31.71,133.67,-120.66
Human Dominant_9,R1,2026-08-23T11:43:51.117548Z,behavior_monitor,7,76,274,427,469,302,584,402.2,384.34,170.21,system,NA,0.489,2.58,42.16,137.61,32.35,144.23,-123.5
Human Dominant_9,R1,2026-08-23T11:43:51.117889Z,human_signal,7,78,275,429,470,302,584,401.44,381.42,170.82,human,your_turn,0.487,2.58,42.16,137.61,32.35,144.23,-123.5
Human Dominant_9,R1,2026-08-23T11:43:51.623000Z,behavior_monitor,7,146,304,484,510,258,565,395.97,284.44,233.0,system,NA,0.418,2.58,14.24,137.72,43.69,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:43:52.131529Z,behavior_monitor,7,191,363,531,563,213,566,394.41,203.56,317.8,system,NA,0.34,2.58,42.95,138.31,47.93,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:43:52.639882Z,behavior_monitor,7,244,420,592,587,217,566,386.62,148.38,375.4,system,NA,0.277,2.58,72.64,129.41,0.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:53.149069Z,behavior_monitor,7,300,465,658,587,261,565,378.45,107.32,397.95,system,NA,0.221,2.58,26.27,129.41,0.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:53.658180Z,behavior_monitor,7,354,513,724,587,305,565,377.63,71.03,419.21,system,NA,0.158,2.58,7.41,129.41,0.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:54.167829Z,behavior_monitor,7,426,534,790,587,350,565,367.56,81.95,440.28,system,NA,0.182,2.58,39.36,129.41,0.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:43:54.674665Z,behavior_monitor,7,478,589,821,615,395,584,343.81,83.06,426.87,system,NA,0.195,2.58,60.42,154.8,134.53,150.04,54.25
Human Dominant_9,R1,2026-08-23T11:43:55.183780Z,behavior_monitor,7,527,646,759,649,440,642,231.77,87.44,319.17,system,NA,0.274,2.58,9.35,137.9,155.22,150.04,54.25
Human Dominant_9,R1,2026-08-23T11:43:55.686871Z,behavior_monitor,7,595,674,710,690,485,669,115.88,110.65,226.22,system,NA,0.488,2.58,43.29,129.41,180.0,150.04,54.25
Human Dominant_9,R1,2026-08-23T11:43:56.281010Z,shot_miss,7,618,758,650,718,537,740,50.51,83.44,115.28,human,NA,0.623,2.58,120.56,129.41,90.0,150.04,54.25
Human Dominant_9,R1,2026-08-23T11:43:56.569141Z,shot_hit,7,574,775,650,758,557,771,77.53,17.37,93.32,agent,NA,0.183,2.58,176.45,129.41,90.0,0.0,90.0
Human Dominant_9,R1,2026-08-23T11:43:56.570129Z,flight_spawn,8,808,-20,650,758,557,771,794.4,829.81,93.32,system,NA,0.511,3.06,49.23,129.41,90.0,0.0,90.0
Human Dominant_9,R1,2026-08-23T11:43:59.103314Z,human_signal,8,1153,275,925,691,725,567,474.69,518.26,235.54,human,i_can,0.522,3.06,24.54,140.81,-28.32,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:59.120235Z,behavior_monitor,8,1153,275,925,691,726,567,474.69,517.19,234.44,system,NA,0.521,3.06,24.54,140.81,-28.32,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:43:59.628767Z,behavior_monitor,8,1229,321,988,657,765,565,413.4,524.33,241.52,system,NA,0.559,3.06,74.29,140.89,-28.38,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:44:00.137345Z,behavior_monitor,8,1229,410,1051,623,803,565,277.35,452.86,254.37,system,NA,0.62,3.06,78.97,140.12,-27.79,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:44:00.645313Z,behavior_monitor,8,1216,498,1114,590,842,565,136.93,379.62,273.14,system,NA,0.735,3.06,123.91,140.01,-27.7,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:44:01.150369Z,behavior_monitor,8,1133,525,1169,560,881,566,50.65,254.88,287.94,system,NA,0.834,3.06,179.99,137.5,-90.0,81.0,0.0
Human Dominant_9,R1,2026-08-23T11:44:01.336822Z,shot_miss,8,1101,533,1149,553,896,566,51.34,207.75,252.75,human,NA,0.802,3.06,153.73,129.41,180.0,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:44:01.656118Z,behavior_monitor,8,1050,559,1107,553,921,565,56.61,129.77,186.32,system,NA,0.696,3.06,153.73,129.41,180.0,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:44:02.161952Z,behavior_monitor,8,973,603,1046,578,954,596,77.54,20.08,93.65,system,NA,0.206,3.06,96.02,140.01,130.46,105.88,90.0
Human Dominant_9,R1,2026-08-23T11:44:02.212969Z,shot_hit,8,970,616,1040,585,953,603,76.31,21.18,89.04,agent,NA,0.217,3.06,96.02,139.7,129.08,105.88,90.0
Human Dominant_9,R1,2026-08-23T11:44:02.213517Z,flight_spawn,9,772,-20,1040,585,953,603,662.61,649.5,89.04,system,NA,0.495,3.41,54.06,139.7,129.08,105.88,90.0
Human Dominant_9,R1,2026-08-23T11:44:02.314772Z,conflict,9,782,-3,1033,597,953,603,651.2,630.74,79.66,system,NA,0.492,3.41,29.95,139.75,121.95,0.0,125.75
Human Dominant_9,R1,2026-08-23T11:44:05.528189Z,shot_hit,9,934,563,1163,682,917,565,258.65,16.57,272.26,agent,NA,0.06,3.41,89.02,134.72,73.85,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:05.529311Z,flight_spawn,10,1040,-20,1163,682,917,565,712.95,598.6,272.26,system,NA,0.456,2.83,45.0,134.72,73.85,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:08.824078Z,human_signal,10,1403,222,1122,790,1134,565,633.75,435.83,225.5,human,your_turn,0.407,2.13,160.44,129.41,180.0,76.24,0.0
Human Dominant_9,R1,2026-08-23T11:44:08.825110Z,behavior_monitor,10,1403,222,1122,790,1134,565,633.75,435.83,225.5,system,NA,0.407,2.13,160.44,129.41,180.0,55.44,-31.3
Human Dominant_9,R1,2026-08-23T11:44:08.825497Z,human_signal,10,1402,223,1120,790,1134,565,633.26,434.12,225.63,human,your_turn,0.407,2.13,160.44,129.41,180.0,55.44,-31.3
Human Dominant_9,R1,2026-08-23T11:44:09.330297Z,behavior_monitor,10,1339,226,1056,790,1178,565,630.82,374.77,256.26,system,NA,0.373,2.13,177.28,129.41,180.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:44:09.838425Z,behavior_monitor,10,1284,255,990,790,1222,565,610.08,315.78,323.52,system,NA,0.341,2.13,125.9,137.5,180.0,93.15,0.0
Human Dominant_9,R1,2026-08-23T11:44:10.342734Z,behavior_monitor,10,1253,309,924,790,1237,565,582.75,256.66,385.83,system,NA,0.306,2.13,128.69,129.41,180.0,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:44:10.851181Z,behavior_monitor,10,1241,363,858,790,1218,565,573.2,202.84,424.73,system,NA,0.261,2.13,37.42,129.41,180.0,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:44:11.360310Z,behavior_monitor,10,1292,402,792,790,1261,565,633.0,166.03,520.45,system,NA,0.208,2.13,37.42,137.5,180.0,93.15,0.0
Human Dominant_9,R1,2026-08-23T11:44:11.867560Z,behavior_monitor,10,1348,428,726,778,1307,565,713.47,143.11,618.58,system,NA,0.167,2.13,16.25,137.41,-158.41,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:44:12.376755Z,behavior_monitor,10,1407,449,663,746,1351,565,801.07,128.3,711.7,system,NA,0.138,2.13,42.5,137.92,-146.9,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:44:12.886473Z,behavior_monitor,10,1450,495,605,706,1396,564,870.5,87.6,803.56,system,NA,0.091,1.48,141.14,139.3,-144.29,87.67,0.0
Human Dominant_9,R1,2026-08-23T11:44:13.346453Z,shot_miss,10,1411,510,554,664,1396,565,870.75,56.49,847.77,agent,NA,0.061,1.48,168.22,147.38,-136.81,93.15,180.0
Human Dominant_9,R1,2026-08-23T11:44:13.397068Z,behavior_monitor,10,1408,511,551,661,1393,565,870.63,55.95,847.81,system,NA,0.06,1.48,168.22,138.79,-136.11,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:44:13.533058Z,shot_miss,10,1395,514,536,646,1380,565,870.02,53.53,847.93,agent,NA,0.058,1.48,168.4,138.02,-134.48,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:44:13.837144Z,shot_miss,10,1366,519,508,615,1353,565,863.91,47.56,846.45,agent,NA,0.052,1.48,151.25,136.74,-130.53,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:44:15.546580Z,shot_hit,10,1222,551,359,450,1209,564,869.2,18.02,857.91,agent,NA,0.02,1.48,168.85,129.41,180.0,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:44:15.547762Z,flight_spawn,11,515,-20,359,450,1209,564,495.25,907.53,857.91,system,NA,0.647,3.54,55.63,129.41,180.0,87.67,180.0
Human Dominant_9,R1,2026-08-23T11:44:18.991412Z,shot_hit,11,613,617,634,623,968,592,22.15,356.43,335.97,human,NA,0.941,3.54,120.38,141.34,-33.35,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:44:18.993893Z,flight_spawn,12,659,-20,634,623,968,592,644.4,686.27,335.97,system,NA,0.516,2.83,135.0,141.34,-33.35,130.47,125.75
Human Dominant_9,R1,2026-08-23T11:44:22.137668Z,shot_hit,12,582,478,585,464,753,565,14.46,191.99,195.96,human,NA,0.93,2.83,81.91,141.54,-33.28,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:22.138690Z,flight_spawn,13,138,-20,585,464,753,565,658.84,848.67,195.96,system,NA,0.563,3.35,126.7,141.54,-33.28,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:23.016432Z,human_signal,13,35,82,598,447,709,565,671.2,829.62,162.26,human,i_can,0.553,2.38,42.25,136.9,159.71,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:23.032481Z,behavior_monitor,13,35,82,598,447,708,565,671.2,828.56,161.38,system,NA,0.552,2.38,42.25,137.08,159.35,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:23.537688Z,behavior_monitor,13,78,136,532,469,669,566,562.98,730.61,167.65,system,NA,0.565,2.38,70.54,134.32,164.46,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:24.044564Z,behavior_monitor,13,104,203,466,470,630,566,449.94,639.02,189.86,system,NA,0.587,2.38,70.54,129.41,180.0,67.58,163.21
Human Dominant_9,R1,2026-08-23T11:44:24.552905Z,behavior_monitor,13,156,243,400,476,591,566,337.73,542.12,211.24,system,NA,0.616,2.38,18.73,137.5,180.0,81.0,180.0
Human Dominant_9,R1,2026-08-23T11:44:25.062216Z,behavior_monitor,13,229,265,336,465,552,566,226.83,441.71,239.12,system,NA,0.661,2.38,6.78,137.96,-145.94,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:25.570984Z,behavior_monitor,13,300,276,335,408,514,565,137.26,360.09,238.12,system,NA,0.724,2.38,7.54,133.48,-39.63,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:26.080273Z,behavior_monitor,13,367,292,394,372,474,566,84.81,294.25,209.58,system,NA,0.776,2.38,3.72,134.84,-16.32,76.24,180.0
Human Dominant_9,R1,2026-08-23T11:44:26.590279Z,behavior_monitor,13,441,310,460,371,435,566,63.55,255.91,196.83,system,NA,0.801,2.38,20.23,129.41,0.0,76.24,180.0
