user_id,round_id,round_start_time,round_end_time,round_duration,round_score,round_errors,human_accuracy,agent_accuracy,enemy_spawn_count,conflict_count,human_signal_count,agent_signal_count
Negotiation_50,R1,2026-09-11T08:22:48.602262Z,2026-09-11T08:25:16.342220Z,147.74,15,5,0.417,0.667,20,4,11,21
Negotiation_50,R2,2026-09-11T08:25:22.473730Z,2026-09-11T08:27:53.606386Z,151.13,17,3,0.375,0.467,20,1,19,20
Negotiation_50,R3,2026-09-11T08:29:26.043542Z,2026-09-11T08:31:57.505266Z,151.46,17,3,0.8,0.429,20,2,24,21
Negotiation_50,R4,2026-09-11T08:32:02.404770Z,2026-09-11T08:34:12.771752Z,130.37,16,4,0.667,0.769,20,0,17,21
Negotiation_50,R5,2026-09-11T08:35:18.018828Z,2026-09-11T08:37:56.293063Z,158.27,14,6,0.2,0.48,20,4,22,21
Negotiation_50,R6,2026-09-11T08:38:01.209323Z,2026-09-11T08:40:25.686546Z,144.48,12,8,0.556,0.318,20,5,25,21
