user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Negotiation_50,R1,2026-09-11T08:14:43.269385Z,flight_spawn,1,284,-20,1295,502,1199,566,1137.41,1086.47,116.11,system,NA,0.489,2.83,45.0,0.0,-90.0,0.0,175.36
Negotiation_50,R1,2026-09-11T08:22:56.658006Z,agent_signal,1,979,417,962,520,698,567,104.29,318.29,267.55,agent,your_turn,0.753,2.83,38.06,119.21,-109.54,102.85,14.85
Negotiation_50,R1,2026-09-11T08:22:56.674894Z,behavior_monitor,1,979,417,962,520,699,566,104.29,316.8,266.35,system,NA,0.752,2.83,38.06,119.21,-109.54,97.85,-54.25
Negotiation_50,R1,2026-09-11T08:22:57.184418Z,behavior_monitor,1,1054,453,1000,469,729,566,55.95,344.27,288.36,system,NA,0.86,2.83,12.36,142.8,-39.89,57.18,0.0
Negotiation_50,R1,2026-09-11T08:22:57.695032Z,behavior_monitor,1,1139,473,1041,446,742,566,101.38,408.07,322.41,system,NA,0.801,2.83,9.01,133.74,14.62,0.0,135.53
Negotiation_50,R1,2026-09-11T08:22:58.204727Z,behavior_monitor,1,1224,497,1082,447,753,566,150.44,475.7,349.59,system,NA,0.76,2.83,19.21,82.37,0.0,76.24,0.0
Negotiation_50,R1,2026-09-11T08:22:58.713821Z,behavior_monitor,1,1281,553,1143,476,793,566,157.63,488.52,362.36,system,NA,0.756,2.83,46.57,138.5,49.01,76.24,0.0
Negotiation_50,R1,2026-09-11T08:22:59.223167Z,behavior_monitor,1,1329,618,1188,530,831,604,166.33,497.84,364.02,system,NA,0.75,2.83,40.12,133.98,52.07,142.21,60.08
Negotiation_50,R1,2026-09-11T08:22:59.735693Z,behavior_monitor,1,1413,645,1208,593,870,640,212.32,543.12,340.77,system,NA,0.719,2.83,13.69,129.41,90.0,76.24,0.0
Negotiation_50,R1,2026-09-11T08:23:00.247931Z,behavior_monitor,1,1434,703,1264,616,909,694,190.7,524.47,362.93,system,NA,0.733,2.3,122.32,138.35,-21.56,130.47,54.25
Negotiation_50,R1,2026-09-11T08:23:00.758342Z,behavior_monitor,1,1438,767,1303,616,948,748,202.51,490.19,378.63,system,NA,0.708,2.3,71.88,140.43,42.99,130.47,54.25
Negotiation_50,R1,2026-09-11T08:23:01.271128Z,behavior_monitor,1,1450,832,1357,663,987,802,192.88,463.64,395.89,system,NA,0.706,2.07,101.94,138.78,46.08,130.47,54.25
Negotiation_50,R1,2026-09-11T08:23:02.768199Z,flight_missed,1,1363,953,1372,759,1102,910,194.2,264.57,309.4,system,NA,0.577,1.9,71.09,122.22,180.0,47.21,0.0
Negotiation_50,R1,2026-09-11T08:23:02.769382Z,flight_spawn,2,1388,-20,1372,759,1102,910,779.25,972.91,309.4,system,NA,0.555,3.0,48.27,122.22,180.0,47.21,0.0
Negotiation_50,R1,2026-09-11T08:23:04.538998Z,conflict,2,1313,157,1281,751,1205,765,595.43,617.92,77.06,system,NA,0.509,2.55,135.61,135.61,-158.19,130.47,-54.25
Negotiation_50,R1,2026-09-11T08:23:07.741436Z,agent_signal,2,934,398,1178,750,1019,566,427.89,187.82,243.2,agent,i_can,0.305,2.55,115.87,129.41,180.0,76.24,180.0
Negotiation_50,R1,2026-09-11T08:23:07.758508Z,behavior_monitor,2,934,398,1178,750,1017,566,427.89,187.09,244.37,system,NA,0.304,2.55,115.87,129.41,180.0,117.02,174.89
Negotiation_50,R1,2026-09-11T08:23:08.269325Z,behavior_monitor,2,923,472,1112,750,966,566,335.38,102.85,234.49,system,NA,0.235,2.55,93.64,129.41,180.0,99.11,180.0
Negotiation_50,R1,2026-09-11T08:23:08.782217Z,behavior_monitor,2,914,548,1087,750,916,566,265.5,17.19,251.37,system,NA,0.061,2.55,64.46,0.0,180.0,99.11,180.0
Negotiation_50,R1,2026-09-11T08:23:08.783309Z,shot_hit,2,915,551,1087,750,915,566,262.97,14.79,252.52,agent,NA,0.053,2.55,64.46,0.0,180.0,99.11,180.0
Negotiation_50,R1,2026-09-11T08:23:08.783633Z,flight_spawn,3,860,-20,1087,750,915,566,803.03,588.54,252.52,system,NA,0.423,3.26,127.87,0.0,180.0,99.11,180.0
Negotiation_50,R1,2026-09-11T08:23:12.428003Z,agent_signal,3,1275,450,1229,624,1083,565,180.13,224.1,157.7,agent,your_turn,0.554,3.26,78.26,129.41,0.0,76.24,0.0
Negotiation_50,R1,2026-09-11T08:23:12.444895Z,behavior_monitor,3,1275,450,1229,624,1084,565,180.13,223.27,156.8,system,NA,0.553,3.26,78.26,129.41,0.0,57.18,0.0
Negotiation_50,R1,2026-09-11T08:23:12.954918Z,behavior_monitor,3,1280,545,1295,624,1114,565,79.89,168.12,190.83,system,NA,0.678,3.26,103.84,129.41,0.0,57.18,0.0
Negotiation_50,R1,2026-09-11T08:23:13.039524Z,shot_miss,3,1280,561,1306,624,1118,565,67.78,161.87,196.68,human,NA,0.705,3.26,78.25,129.41,0.0,57.18,0.0
Negotiation_50,R1,2026-09-11T08:23:13.192070Z,shot_miss,3,1287,590,1314,616,1127,573,37.54,160.61,191.99,human,NA,0.811,3.26,78.25,59.41,-90.0,97.85,54.25
Negotiation_50,R1,2026-09-11T08:23:13.464197Z,behavior_monitor,3,1296,641,1303,613,1127,574,28.98,182.66,180.92,system,NA,0.863,3.26,78.25,0.0,-142.82,0.0,156.36
Negotiation_50,R1,2026-09-11T08:23:13.568157Z,shot_miss,3,1300,660,1303,613,1127,574,47.39,194.05,180.92,human,NA,0.804,3.26,78.25,0.0,-142.82,0.0,156.36
Negotiation_50,R1,2026-09-11T08:23:13.975952Z,behavior_monitor,3,1251,720,1303,613,1126,574,119.04,191.66,181.08,system,NA,0.617,3.26,132.1,0.0,-142.82,0.0,126.57
Negotiation_50,R1,2026-09-11T08:23:14.486822Z,behavior_monitor,3,1193,797,1299,655,1159,619,177.39,181.93,144.58,system,NA,0.506,3.26,110.55,136.13,108.07,130.47,54.25
Negotiation_50,R1,2026-09-11T08:23:14.996976Z,behavior_monitor,3,1223,883,1266,720,1187,673,168.44,213.67,91.89,system,NA,0.559,3.26,54.8,146.25,120.18,130.47,54.25
Negotiation_50,R1,2026-09-11T08:23:15.099470Z,conflict,3,1235,902,1259,735,1196,685,169.08,220.08,79.59,system,NA,0.566,3.26,54.8,126.34,108.81,130.47,54.25
Negotiation_50,R1,2026-09-11T08:23:15.506307Z,behavior_monitor,3,1237,976,1259,735,1196,685,242.05,293.34,79.59,system,NA,0.548,3.26,111.54,0.0,113.03,0.0,54.25
Negotiation_50,R1,2026-09-11T08:23:15.609053Z,flight_missed,3,1228,997,1260,735,1198,687,264.27,311.34,78.34,system,NA,0.541,3.26,111.54,0.0,113.03,0.0,54.25
Negotiation_50,R1,2026-09-11T08:23:15.610061Z,flight_spawn,4,407,-20,1260,735,1198,687,1139.25,1061.13,78.34,system,NA,0.482,3.09,49.72,0.0,113.03,0.0,54.25
Negotiation_50,R1,2026-09-11T08:23:22.393888Z,agent_signal,4,1388,308,1397,698,1216,565,390.77,309.3,224.9,agent,i_can,0.442,1.92,132.8,43.36,-90.0,76.24,0.0
Negotiation_50,R1,2026-09-11T08:23:22.410899Z,behavior_monitor,4,1388,308,1397,698,1217,565,390.77,308.37,223.55,system,NA,0.441,1.92,132.8,41.12,-90.0,99.11,0.0
Negotiation_50,R1,2026-09-11T08:23:22.923283Z,behavior_monitor,4,1393,354,1344,673,1268,565,323.12,245.27,132.67,system,NA,0.432,1.92,24.58,0.0,-159.15,99.11,0.0
Negotiation_50,R1,2026-09-11T08:23:23.431473Z,behavior_monitor,4,1426,396,1365,725,1318,565,335.09,200.31,167.51,system,NA,0.374,1.92,43.88,134.51,105.83,99.11,0.0
Negotiation_50,R1,2026-09-11T08:23:23.942297Z,behavior_monitor,4,1443,437,1357,750,1368,564,324.6,147.77,185.83,system,NA,0.313,1.57,93.51,0.0,113.37,99.11,0.0
Negotiation_50,R1,2026-09-11T08:23:24.457286Z,behavior_monitor,4,1421,477,1330,750,1404,565,287.37,89.35,199.1,system,NA,0.237,1.57,123.41,129.41,180.0,0.0,0.0
Negotiation_50,R1,2026-09-11T08:23:24.966507Z,behavior_monitor,4,1395,517,1264,750,1379,565,267.46,51.0,217.54,system,NA,0.16,1.57,123.41,129.41,180.0,0.0,180.0
Negotiation_50,R1,2026-09-11T08:23:25.052053Z,shot_miss,4,1392,526,1251,750,1375,565,265.15,42.87,222.88,agent,NA,0.139,1.57,103.14,129.41,180.0,0.0,180.0
Negotiation_50,R1,2026-09-11T08:23:25.290338Z,shot_hit,4,1386,547,1220,750,1369,565,261.81,24.72,237.17,agent,NA,0.086,1.57,103.14,122.22,180.0,0.0,180.0
Negotiation_50,R1,2026-09-11T08:23:25.291412Z,flight_spawn,5,1050,-20,1220,750,1369,565,788.94,666.61,237.17,system,NA,0.458,2.94,132.82,122.22,180.0,0.0,180.0
Negotiation_50,R1,2026-09-11T08:23:28.750216Z,agent_signal,5,608,310,839,709,1135,565,460.95,585.13,328.43,agent,your_turn,0.559,2.94,124.03,128.96,-160.58,76.24,180.0
Negotiation_50,R1,2026-09-11T08:23:28.766585Z,behavior_monitor,5,608,310,839,709,1134,565,460.95,584.25,327.56,system,NA,0.559,2.94,124.03,131.75,-160.79,57.18,180.0
Negotiation_50,R1,2026-09-11T08:23:29.276795Z,behavior_monitor,5,569,387,773,694,1105,565,368.67,564.26,355.4,system,NA,0.605,2.94,99.38,129.41,180.0,57.18,180.0
Negotiation_50,R1,2026-09-11T08:23:29.789488Z,behavior_monitor,5,593,466,707,694,1091,565,255.27,507.33,404.83,system,NA,0.665,2.94,53.41,129.41,180.0,0.0,-105.25
Negotiation_50,R1,2026-09-11T08:23:30.298665Z,behavior_monitor,5,622,548,647,661,1091,565,115.06,469.32,453.78,system,NA,0.803,2.94,75.92,136.21,-150.05,24.21,90.9
Negotiation_50,R1,2026-09-11T08:23:30.724838Z,shot_hit,5,623,620,621,646,1070,594,25.67,447.65,452.23,human,NA,0.946,2.94,99.54,0.0,180.0,130.47,125.75
Negotiation_50,R1,2026-09-11T08:23:30.725471Z,flight_spawn,6,657,-20,621,646,1070,594,667.34,740.16,452.23,system,NA,0.526,2.83,135.0,0.0,180.0,130.47,125.75
Negotiation_50,R1,2026-09-11T08:23:34.610270Z,agent_signal,6,123,312,245,650,804,566,360.27,727.25,565.18,agent,your_turn,0.669,2.83,138.53,137.5,180.0,81.0,180.0
Negotiation_50,R1,2026-09-11T08:23:34.625851Z,behavior_monitor,6,123,312,245,650,803,566,360.27,726.34,564.22,system,NA,0.668,2.83,138.53,137.5,180.0,60.75,180.0
