user_id,round_id,timestamp,event_type,flight_id,flight_x,flight_y,human_x,human_y,agent_x,agent_y,dist_human_flight,dist_agent_flight,dist_human_agent,triggered_by,signal_type,dir_ratio,flight_speed,flight_angle,human_speed,human_direction,agent_speed,agent_direction
Negotiation_26,R1,2026-09-02T07:53:29.214884Z,flight_spawn,1,585,-20,736,733,1305,718,768.94,1031.62,569.56,system,NA,0.573,3.23,51.75,0.0,0.0,0.0,-70.15
Negotiation_26,R1,2026-09-02T08:03:51.143553Z,human_signal,1,1037,209,1017,741,551,566,532.03,602.52,497.81,human,i_can,0.531,3.23,3.32,0.0,180.0,76.24,0.0
Negotiation_26,R1,2026-09-02T08:03:51.160549Z,behavior_monitor,1,1037,209,1017,741,552,566,532.03,601.74,496.9,system,NA,0.531,3.23,3.32,0.0,180.0,57.18,0.0
Negotiation_26,R1,2026-09-02T08:03:51.672115Z,behavior_monitor,1,1123,241,1030,732,581,566,500.0,632.3,478.47,system,NA,0.558,3.23,44.54,128.7,-35.51,57.18,0.0
Negotiation_26,R1,2026-09-02T08:03:51.689209Z,human_signal,1,1127,245,1034,729,582,566,493.08,632.56,480.07,human,your_turn,0.562,3.23,44.54,128.7,-35.51,57.18,0.0
Negotiation_26,R1,2026-09-02T08:03:52.181880Z,behavior_monitor,1,1190,309,1089,693,631,565,397.46,614.64,475.66,system,NA,0.607,3.23,44.54,139.85,-31.92,99.11,0.0
Negotiation_26,R1,2026-09-02T08:03:52.572603Z,human_signal,1,1222,379,1132,655,670,566,290.72,582.99,471.35,human,your_turn,0.667,3.23,70.88,141.49,-45.44,99.11,0.0
Negotiation_26,R1,2026-09-02T08:03:52.589929Z,agent_signal,1,1223,382,1134,654,671,566,285.92,581.35,470.96,agent,your_turn,0.67,3.23,70.88,141.73,-46.3,99.11,0.0
Negotiation_26,R1,2026-09-02T08:03:52.692994Z,behavior_monitor,1,1229,397,1142,645,677,566,262.13,576.59,471.4,system,NA,0.687,3.23,70.88,142.07,-49.82,57.18,0.0
Negotiation_26,R1,2026-09-02T08:03:52.949036Z,human_signal,1,1238,445,1166,614,692,566,183.81,559.3,476.55,human,your_turn,0.753,3.23,51.42,143.34,-51.64,57.18,0.0
Negotiation_26,R1,2026-09-02T08:03:53.199774Z,behavior_monitor,1,1262,478,1186,589,715,565,134.82,553.49,471.17,system,NA,0.804,3.23,51.42,152.43,-51.68,105.3,0.0
Negotiation_26,R1,2026-09-02T08:03:53.710271Z,behavior_monitor,1,1302,556,1235,536,766,565,69.68,536.08,470.45,system,NA,0.885,3.23,91.02,142.55,-39.02,99.11,0.0
Negotiation_26,R1,2026-09-02T08:03:53.915308Z,agent_signal,1,1299,598,1258,518,786,584,90.2,512.75,475.8,agent,i_can,0.85,3.23,91.02,126.85,-39.93,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:54.220808Z,behavior_monitor,1,1296,653,1271,529,817,626,126.33,479.69,464.67,system,NA,0.792,3.23,114.59,129.41,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:54.731891Z,behavior_monitor,1,1315,742,1271,595,867,697,153.11,450.21,416.82,system,NA,0.746,3.23,86.63,129.41,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:55.240376Z,behavior_monitor,1,1266,821,1271,631,918,767,190.25,352.96,378.99,system,NA,0.65,3.23,132.28,0.0,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:55.257349Z,human_signal,1,1265,824,1271,631,919,769,192.69,349.77,378.27,human,your_turn,0.645,3.23,132.28,0.0,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:55.257773Z,human_signal,1,1263,826,1271,631,919,769,195.17,347.92,378.27,human,your_turn,0.641,3.23,132.28,0.0,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:55.581566Z,human_signal,1,1211,848,1271,631,952,814,225.73,261.36,368.44,human,your_turn,0.537,3.23,172.84,0.0,90.0,160.19,54.25
Negotiation_26,R1,2026-09-02T08:03:55.582711Z,human_signal,1,1207,849,1271,631,952,814,227.19,257.58,368.44,human,your_turn,0.531,3.23,172.84,0.0,90.0,187.54,48.93
Negotiation_26,R1,2026-09-02T08:03:55.751124Z,behavior_monitor,1,1177,852,1271,631,968,837,240.68,209.18,366.55,system,NA,0.465,3.23,172.84,0.0,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:56.260864Z,behavior_monitor,1,1082,864,1271,631,1019,861,300.61,63.3,341.34,system,NA,0.174,3.23,172.84,0.0,90.0,169.61,54.25
Negotiation_26,R1,2026-09-02T08:03:56.601511Z,shot_hit,1,1019,885,1271,631,1014,880,357.73,7.63,358.14,agent,NA,0.021,3.23,145.62,0.0,90.0,99.11,180.0
Negotiation_26,R1,2026-09-02T08:03:56.602621Z,flight_spawn,2,839,-20,1271,631,1014,880,781.72,917.08,358.14,system,NA,0.54,3.13,129.78,0.0,90.0,99.11,180.0
Negotiation_26,R1,2026-09-02T08:04:00.161514Z,agent_signal,2,370,311,1001,630,831,626,706.56,558.08,170.0,agent,i_can,0.441,3.13,67.36,0.0,180.0,123.22,-125.75
