user_id,exp_start_time,exp_end_time,total_score,total_errors,human_total_accuracy,agent_total_accuracy,total_signals,human_total_signals,agent_total_signals,total_conflict,total_rounds,notes
Negotiation_23,2026-09-02T03:12:40.124931Z,2026-09-02T03:37:19.109832Z,96,24,0.422,0.617,272,144,128,20,6,
