user_id,round_id,round_start_time,round_end_time,round_duration,round_score,round_errors,human_accuracy,agent_accuracy,enemy_spawn_count,conflict_count,human_signal_count,agent_signal_count
Negotiation_23,R1,2026-09-02T03:22:43.919620Z,2026-09-02T03:24:45.073737Z,121.15,17,3,0.75,0.846,20,0,10,20
Negotiation_23,R2,2026-09-02T03:24:49.707775Z,2026-09-02T03:27:06.681739Z,136.97,17,3,0.467,0.526,20,2,27,20
Negotiation_23,R3,2026-09-02T03:27:54.344167Z,2026-09-02T03:29:48.437206Z,114.09,15,5,0.333,0.75,20,0,29,20
Negotiation_23,R4,2026-09-02T03:29:53.335132Z,2026-09-02T03:32:08.129794Z,134.79,15,5,0.333,0.769,20,18,28,23
Negotiation_23,R5,2026-09-02T03:33:15.188444Z,2026-09-02T03:35:15.860719Z,120.67,16,4,0.45,0.538,20,0,23,24
Negotiation_23,R6,2026-09-02T03:35:24.334239Z,2026-09-02T03:37:19.108289Z,114.77,16,4,0.417,0.4,20,0,27,21
