user_id,session_id,speed_condition,round_id,level_name,timestamp,event_type,triggered_by,signal_type,dir_ratio,ball_x,ball_y,human_x,human_y,agent_x,agent_y,ball_speed,ball_angle,shot_hit,shot_interval,shot_distance,shot_inner_radius,overlap_crosshair
7,20260115_043202,B,3,level3,2026-01-15T04:36:12.994539Z,ball_spawn,system,NA,NA,856,-20,777,427,835,754,3.094,130.273,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:16.396810Z,overlap_start,system,NA,NA,453,454,472,534,835,754,3.207,132.594,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:16.938948Z,ball_hit,human,NA,NA,401,527,398,543,835,754,2.739,120.496,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:16.944355Z,ball_spawn,system,NA,NA,93,-20,398,543,835,754,3.334,53.137,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:16.953269Z,shot,human,NA,NA,93,-20,398,543,835,754,3.334,53.137,1,,15.883367343952438,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:36:16.955728Z,success,human,NA,NA,93,-20,398,543,835,754,3.334,53.137,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:16.957782Z,overlap_end,system,NA,NA,95,-17,395,544,835,754,3.334,53.137,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:19.415035Z,overlap_start,system,NA,NA,509,369,469,441,835,754,4.166,39.813,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:20.216349Z,overlap_end,system,NA,NA,656,494,574,474,835,754,3.997,41.86,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:23.135742Z,ball_miss,system,NA,NA,1049,953,880,661,835,754,3.484,49.969,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:23.140971Z,ball_spawn,system,NA,NA,1189,-20,880,661,835,754,2.828,135.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:26.530031Z,overlap_start,system,NA,NA,729,380,711,461,835,754,3.065,139.26,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:26.904775Z,ball_hit,human,NA,NA,684,422,678,435,835,754,2.749,133.318,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:26.910063Z,ball_spawn,system,NA,NA,469,-20,678,435,835,754,2.828,135.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:26.919213Z,shot,human,NA,NA,469,-20,678,435,835,754,2.828,135.0,1,9.965825080871582,15.094398962558184,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:36:26.921784Z,success,human,NA,NA,469,-20,678,435,835,754,2.828,135.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:26.923828Z,overlap_end,system,NA,NA,466,-18,676,434,835,754,2.828,135.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:30.941631Z,overlap_start,system,NA,NA,135,456,196,505,835,754,3.229,38.265,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:31.213488Z,ball_hit,human,NA,NA,179,486,163,486,835,754,3.269,37.723,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:31.217871Z,ball_spawn,system,NA,NA,1329,-20,163,486,835,754,3.057,130.856,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:31.224199Z,shot,human,NA,NA,1329,-20,163,486,835,754,3.057,130.856,1,4.308727025985718,15.51784446685406,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:36:31.226341Z,success,human,NA,NA,1329,-20,163,486,835,754,3.057,130.856,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:31.227824Z,overlap_end,system,NA,NA,1328,-17,161,485,835,754,3.057,130.856,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:37.093960Z,overlap_start,system,NA,NA,1013,784,929,790,835,754,2.341,81.081,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:38.118752Z,shot,human,NA,NA,1056,921,1018,903,835,754,2.583,63.546,0,6.901741027832031,41.413566789828145,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:36:38.122900Z,miss,human,NA,NA,1056,921,1018,903,835,754,2.583,63.546,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:38.335655Z,ball_miss,system,NA,NA,1071,953,1050,910,835,754,2.583,63.546,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:38.341173Z,ball_spawn,system,NA,NA,987,-20,1050,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:38.352005Z,overlap_end,system,NA,NA,989,-18,1053,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:42.611571Z,overlap_start,system,NA,NA,1384,484,1331,545,835,754,2.737,133.044,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:42.917357Z,ball_hit,human,NA,NA,1351,518,1356,539,835,754,2.596,129.612,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:42.922685Z,ball_spawn,system,NA,NA,49,-20,1356,539,835,754,3.315,127.107,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:42.929813Z,shot,human,NA,NA,49,-20,1356,539,835,754,3.315,127.107,1,4.802112102508545,22.645711338010507,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:36:42.932122Z,success,human,NA,NA,49,-20,1356,539,835,754,3.315,127.107,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:42.934149Z,overlap_end,system,NA,NA,47,-17,1354,538,835,754,3.315,127.107,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:49.159502Z,ball_miss,system,NA,NA,130,952,811,628,835,754,2.663,96.856,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:49.163070Z,ball_spawn,system,NA,NA,126,-20,811,628,835,754,3.266,127.757,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:54.889517Z,overlap_start,system,NA,NA,124,852,181,910,835,754,2.583,91.4,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:55.295875Z,ball_hit,human,NA,NA,118,912,133,910,835,754,2.583,91.4,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:55.302325Z,ball_spawn,system,NA,NA,654,-20,133,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:55.314591Z,shot,human,NA,NA,654,-20,133,910,835,754,2.828,45.0,1,12.378523826599121,14.811952033586493,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:36:55.318399Z,success,human,NA,NA,654,-20,133,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:36:55.321009Z,overlap_end,system,NA,NA,657,-18,131,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:03.272245Z,overlap_start,system,NA,NA,1199,920,1118,910,835,754,2.344,121.449,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:03.461998Z,shot,human,NA,NA,1189,940,1140,910,835,754,2.344,121.449,0,8.163311958312988,57.203060469253685,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:37:03.468476Z,miss,human,NA,NA,1189,940,1140,910,835,754,2.344,121.449,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:03.560223Z,ball_miss,system,NA,NA,1177,954,1156,910,835,754,3.031,138.713,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:03.565470Z,ball_spawn,system,NA,NA,1355,-20,1156,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:03.577227Z,overlap_end,system,NA,NA,1357,-18,1158,910,835,754,2.828,45.0,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:07.596539Z,overlap_start,system,NA,NA,1286,456,1283,539,835,754,2.002,87.185,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:07.953074Z,ball_hit,human,NA,NA,1290,496,1288,495,835,754,2.0,90.254,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:07.957726Z,ball_spawn,system,NA,NA,632,-20,1288,495,835,754,2.858,134.419,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:07.966310Z,shot,human,NA,NA,632,-20,1288,495,835,754,2.858,134.419,1,4.493876218795776,1.555943014135811,28.8,0
7,20260115_043202,B,3,level3,2026-01-15T04:37:07.968795Z,success,human,NA,NA,632,-20,1288,495,835,754,2.858,134.419,,,,,
7,20260115_043202,B,3,level3,2026-01-15T04:37:07.971037Z,overlap_end,system,NA,NA,631,-17,1290,493,835,754,2.858,134.419,,,,,
